,Delay type,Best interval,slope best interval,half-life best interval,mse best interval,Log2 initial abundance,,,half-life best interval,Log2 initial abundance
MSMEG_6869,0,0-2,-1.30035,0.769023724381897,0.0875164427777776,11.9374333333333,,MSMEG_6869,0.769023724381897,11.9374333333333
MSMEG_2498,1,1-4,-1.30018809523809,0.769119486374685,0.234671254841269,11.6886,,MSMEG_2498,0.769119486374685,11.6886
MSMEG_5902,0,0-2,-1.30003333333333,0.769211045870621,0.0289835528395061,14.8666,,MSMEG_5902,0.769211045870621,14.8666
MSMEG_3331,0,0-2,-1.29936666666666,0.769605705343633,0.0589287143209877,12.7881333333333,,MSMEG_3331,0.769605705343633,12.7881333333333
MSMEG_4952,0,0-2,-1.29925,0.769674812391764,0.157709245246913,9.97236666666667,,MSMEG_4952,0.769674812391764,9.97236666666667
VBIMycSme59918_3917,1,1-4,-1.29872857142857,0.769983830339564,0.0876776009523809,10.6533333333333,,VBIMycSme59918_3917,0.769983830339564,10.6533333333333
MSMEG_1591,0,0-2,-1.29865,0.77003041620144,0.0491338827777778,12.3036,,MSMEG_1591,0.77003041620144,12.3036
MSMEG_3979,1,1-4,-1.29859047619047,0.770065712274118,0.0631126845502645,12.1243333333333,,MSMEG_3979,0.770065712274118,12.1243333333333
MSMEG_2280,0,0-2,-1.29845,0.770149023836112,0.0748755245061729,14.3759333333333,,MSMEG_2280,0.770149023836112,14.3759333333333
MSMEG_5946,1,1-4,-1.29828571428571,0.770246478873242,0.313599764126984,9.9995,,MSMEG_5946,0.770246478873242,9.9995
MSMEG_1030,0,0-2,-1.29821666666666,0.770287445598453,0.0342786242592592,14.5438333333333,,MSMEG_1030,0.770287445598453,14.5438333333333
MSMEG_2395,0,0-2,-1.29773333333333,0.770574334737493,0.0172563570370371,15.1738333333333,,MSMEG_2395,0.770574334737493,15.1738333333333
MSMEG_2246,0,0-2,-1.29716666666666,0.770910959784149,0.0300982320987654,13.2034,,MSMEG_2246,0.770910959784149,13.2034
MSMEG_0994,0,0-2,-1.29598333333333,0.771614861302231,0.0646871370987656,11.8829,,MSMEG_0994,0.771614861302231,11.8829
MSMEG_3988,0,0-2,-1.29553333333333,0.771882879637732,0.0859395239506173,11.2506333333333,,MSMEG_3988,0.771882879637732,11.2506333333333
MSMEG_3253,0,0-2,-1.29446666666666,0.772518926713708,0.00972363506172835,15.0562,,MSMEG_3253,0.772518926713708,15.0562
MSMEG_6917,1,1-4,-1.29427142857142,0.772635459552539,0.0753616387301585,17.2791333333333,,MSMEG_6917,0.772635459552539,17.2791333333333
VBIMycSme59918_3829,1,1-4,-1.29401904761904,0.772786151672167,0.117791225608465,14.4554333333333,,VBIMycSme59918_3829,0.772786151672167,14.4554333333333
MSMEG_4492,0,0-2,-1.29388333333333,0.772867208532456,0.040561066728395,13.9168333333333,,MSMEG_4492,0.772867208532456,13.9168333333333
MSMEG_6424,0,0-2,-1.29378333333333,0.772926945521535,0.0441100000617284,15.2829333333333,,MSMEG_6424,0.772926945521535,15.2829333333333
MSMEG_1743,1,1-4,-1.29345714285714,0.773121866095295,0.0334676349206347,13.7780666666667,,MSMEG_1743,0.773121866095295,13.7780666666667
MSMEG_5441,0,0-2,-1.29293333333333,0.773435083015368,0.0266619506172839,14.7804333333333,,MSMEG_5441,0.773435083015368,14.7804333333333
MSMEG_1603,1,1-4,-1.29284523809523,0.773487785338728,0.123458462989418,15.3573666666667,,MSMEG_1603,0.773487785338728,15.3573666666667
MSMEG_3796,1,1-4,-1.29253571428571,0.773673012627451,0.0970443002380951,14.5439,,MSMEG_3796,0.773673012627451,14.5439
MSMEG_5008,0,0-2,-1.29244999999999,0.773724322024069,0.0740430649999999,13.5807666666667,,MSMEG_5008,0.773724322024069,13.5807666666667
MSMEG_5679,0,0-2,-1.29241666666666,0.773744277516285,0.0997167993209876,12.9137333333333,,MSMEG_5679,0.773744277516285,12.9137333333333
MSMEG_3397,1,1-4,-1.2921619047619,0.773896828497095,0.15286390095238,11.3769333333333,,MSMEG_3397,0.773896828497095,11.3769333333333
MSMEG_1222,0,0-4,-1.29197047619047,0.774011495176438,0.100405977190476,12.5415666666667,,MSMEG_1222,0.774011495176438,12.5415666666667
MSMEG_6697,1,1-4,-1.29182619047619,0.774097945507191,0.0477703739947089,13.551,,MSMEG_6697,0.774097945507191,13.551
MSMEG_2828,1,1-4,-1.29175238095238,0.774142176740346,0.07205659005291,13.5215666666667,,MSMEG_2828,0.774142176740346,13.5215666666667
MSMEG_0940,1,1-4,-1.29120476190476,0.774470501893766,0.0605529350264549,15.4491,,MSMEG_0940,0.774470501893766,15.4491
MSMEG_3802,0,0-2,-1.29061666666666,0.774823404832319,0.0372081687037037,13.5506,,MSMEG_3802,0.774823404832319,13.5506
MSMEG_6237,0,0-2,-1.29026666666666,0.775033584788678,0.0573139269135803,13.0511,,MSMEG_6237,0.775033584788678,13.0511
MSMEG_1077,0,0-2,-1.28963333333333,0.775414200418726,0.0305514758024691,13.5224333333333,,MSMEG_1077,0.775414200418726,13.5224333333333
MSMEG_3889,1,1-4,-1.28952619047619,0.77547862725512,0.104418350291005,14.5880333333333,,MSMEG_3889,0.77547862725512,14.5880333333333
MSMEG_1286,1,1-4,-1.2890738095238,0.775750769747942,0.0444217806613756,12.2859333333333,,MSMEG_1286,0.775750769747942,12.2859333333333
MSMEG_3778,0,0-2,-1.28903333333333,0.775775128649378,0.0234312239506172,15.8504333333333,,MSMEG_3778,0.775775128649378,15.8504333333333
MSMEG_1134,1,1-4,-1.28860238095238,0.776034574187982,0.108995300978836,14.8507333333333,,MSMEG_1134,0.776034574187982,14.8507333333333
MSMEG_0463,1,1-4,-1.28815,0.776307107091565,0.0370189427777777,12.4085,,MSMEG_0463,0.776307107091565,12.4085
MSMEG_2480,0,0-2,-1.28801666666666,0.776387469106253,0.20761420228395,9.8801,,MSMEG_2480,0.776387469106253,9.8801
MSMEG_5094,1,1-4,-1.28750238095238,0.776697592792247,0.0773985343121692,13.5095,,MSMEG_5094,0.776697592792247,13.5095
MSMEG_4187,1,1-4,-1.28734523809523,0.776792402230509,0.134670907433862,13.7307,,MSMEG_4187,0.776792402230509,13.7307
MSMEG_3400,0,0-2,-1.28726666666666,0.776839815630021,0.0744578098765431,11.6732,,MSMEG_3400,0.776839815630021,11.6732
MSMEG_6125,0,0-2,-1.2869,0.777061154712876,0.106388884444444,13.3133666666667,,MSMEG_6125,0.777061154712876,13.3133666666667
MSMEG_0422,0,0-2,-1.28676666666666,0.777141672926979,0.0169736180246913,14.8184666666667,,MSMEG_0422,0.777141672926979,14.8184666666667
MSMEG_3043,1,1-4,-1.28672142857142,0.777168995398055,0.157921459285714,14.1422,,MSMEG_3043,0.777168995398055,14.1422
MSMEG_3489,1,1-4,-1.28640476190476,0.777360306502065,0.150725181693121,15.2617333333333,,MSMEG_3489,0.777360306502065,15.2617333333333
MSMEG_2204,1,1-4,-1.2857738095238,0.777741771214301,0.202649360661375,11.3157333333333,,MSMEG_2204,0.777741771214301,11.3157333333333
MSMEG_6046,0,0-2,-1.28528333333333,0.778038564778196,0.13400131537037,12.2992,,MSMEG_6046,0.778038564778196,12.2992
MSMEG_2961,1,1-4,-1.2849619047619,0.778233188310199,0.12515065058201,16.3742666666667,,MSMEG_2961,0.778233188310199,16.3742666666667
MSMEG_3576,1,1-4,-1.28357142857142,0.779076238174741,0.112045147619047,13.5808333333333,,MSMEG_3576,0.779076238174741,13.5808333333333
MSMEG_2653,0,0-2,-1.28355,0.779089244672977,0.0126285000617284,14.5845666666667,,MSMEG_2653,0.779089244672977,14.5845666666667
MSMEG_3838,0,0-2,-1.28343333333333,0.779160065449447,0.0979352602469135,12.4361666666667,,MSMEG_3838,0.779160065449447,12.4361666666667
MSMEG_1567,0,0-2,-1.28328333333333,0.779251139654794,0.0107662170987654,14.3651333333333,,MSMEG_1567,0.779251139654794,14.3651333333333
MSMEG_1980,1,1-4,-1.28308095238095,0.779374051297659,0.0799863707936507,13.9962333333333,,MSMEG_1980,0.779374051297659,13.9962333333333
VBIMycSme59918_6367,1,1-4,-1.28223809523809,0.779886359416203,0.234305855767195,12.9433333333333,,VBIMycSme59918_6367,0.779886359416203,12.9433333333333
MSMEG_4268,0,0-2,-1.28213333333333,0.779950083194678,0.0161385925925924,17.2254333333333,,MSMEG_4268,0.779950083194678,17.2254333333333
ORF41,0,0-2,-1.28203333333333,0.780010920152884,0.407020723209876,10.3772666666667,,ORF41,0.780010920152884,10.3772666666667
VBIMycSme59918_2769,0,0-2,-1.28203333333333,0.780010920152884,0.407020723209876,10.3772666666667,,VBIMycSme59918_2769,0.780010920152884,10.3772666666667
MSMEG_6112,1,1-4,-1.28191428571428,0.780083357478774,0.21571677968254,13.9161333333333,,MSMEG_6112,0.780083357478774,13.9161333333333
MSMEG_1258,1,1-4,-1.28084523809523,0.780734448048634,0.0742850326190476,13.7374,,MSMEG_1258,0.780734448048634,13.7374
MSMEG_3801,1,1-4,-1.28069047619047,0.78082879399134,0.106275455661375,12.3465,,MSMEG_3801,0.78082879399134,12.3465
MSMEG_2668,1,1-4,-1.2801738095238,0.781143929488747,0.0291381154761905,13.0992333333333,,MSMEG_2668,0.781143929488747,13.0992333333333
MSMEG_5205,1,1-4,-1.28014523809523,0.781161363758953,0.111255879285714,12.5878,,MSMEG_5205,0.781161363758953,12.5878
VBIMycSme59918_2061,0,0-4,-1.28002285714285,0.781236049356266,0.181775879412698,11.4013,,VBIMycSme59918_2061,0.781236049356266,11.4013
MSMEG_2200,0,0-2,-1.2797,0.781433148394155,0.0236728202469135,14.9013,,MSMEG_2200,0.781433148394155,14.9013
MSMEG_0332,0,0-2,-1.27953333333333,0.781534934611579,0.171399024691358,10.9407333333333,,MSMEG_0332,0.781534934611579,10.9407333333333
MSMEG_5132,1,1-4,-1.2791119047619,0.781792426665081,0.267016978544973,16.1417,,MSMEG_5132,0.781792426665081,16.1417
MSMEG_4118,1,1-4,-1.27771428571428,0.78264758497317,0.193810495238094,13.0890333333333,,MSMEG_4118,0.78264758497317,13.0890333333333
MSMEG_3079,1,1-4,-1.27768095238095,0.782668003413925,0.0903229433862436,14.6038,,MSMEG_3079,0.782668003413925,14.6038
MSMEG_5263,0,0-2,-1.27751666666666,0.782768652724691,0.0263157109259259,15.1468,,MSMEG_5263,0.782768652724691,15.1468
MSMEG_3626,0,0-2,-1.27603333333333,0.783678587288735,0.0422704103703704,13.1883666666667,,MSMEG_3626,0.783678587288735,13.1883666666667
MSMEG_4192,0,0-2,-1.27593333333333,0.783740007314909,0.0661082392592595,15.0456666666667,,MSMEG_4192,0.783740007314909,15.0456666666667
MSMEG_5988,1,1-4,-1.27569523809523,0.783886284229706,0.0927530550264553,13.0822333333333,,MSMEG_5988,0.783886284229706,13.0822333333333
MSMEG_4987,1,1-4,-1.27531904761904,0.784117513077965,0.0823783885714284,11.5661,,MSMEG_4987,0.784117513077965,11.5661
MSMEG_2608,1,1-4,-1.27529047619047,0.78413508033651,0.187183935661375,13.0155,,MSMEG_2608,0.78413508033651,13.0155
MSMEG_2125,0,0-2,-1.27518333333333,0.784200964567188,0.052742946728395,14.4094666666667,,MSMEG_2125,0.784200964567188,14.4094666666667
MSMEG_0601,0,0-2,-1.27506666666666,0.784272717766396,0.0653811980246913,11.0234666666667,,MSMEG_0601,0.784272717766396,11.0234666666667
MSMEG_5120,0,0-2,-1.27488333333333,0.784385499326738,0.165408453148148,11.3969333333333,,MSMEG_5120,0.784385499326738,11.3969333333333
MSMEG_5872,0,0-2,-1.27456666666666,0.784580380259962,0.0487663876543209,16.3674333333333,,MSMEG_5872,0.784580380259962,16.3674333333333
MSMEG_0613,0,0-2,-1.27445,0.78465220291106,0.103147609691358,11.993,,MSMEG_0613,0.78465220291106,11.993
MSMEG_3689,0,0-2,-1.27441666666666,0.784672726083833,0.0280479264814814,17.4911,,MSMEG_3689,0.784672726083833,17.4911
MSMEG_5739,1,1-4,-1.27425714285714,0.784770958990114,0.0473688393650794,12.5529,,MSMEG_5739,0.784770958990114,12.5529
MSMEG_3696,0,0-2,-1.27408333333333,0.784878016874879,0.0226652375925927,14.1627333333333,,MSMEG_3696,0.784878016874879,14.1627333333333
MSMEG_5374,1,1-4,-1.27298809523809,0.78555330072664,0.239666421507936,11.2528333333333,,MSMEG_5374,0.78555330072664,11.2528333333333
MSMEG_3348,1,1-4,-1.2727738095238,0.785685557415849,0.408301513994709,10.7761333333333,,MSMEG_3348,0.785685557415849,10.7761333333333
MSMEG_2025,0,0-2,-1.27273333333333,0.785710544235506,0.0838914513580248,11.9340333333333,,MSMEG_2025,0.785710544235506,11.9340333333333
MSMEG_1355,0,0-2,-1.2726,0.785792865000786,0.033947958765432,12.2928666666667,,MSMEG_1355,0.785792865000786,12.2928666666667
MSMEG_3869,0,0-2,-1.27163333333333,0.786390206820626,0.149339069876543,11.3348333333333,,MSMEG_3869,0.786390206820626,11.3348333333333
MSMEG_0423,0,0-2,-1.27153333333333,0.786452052639859,0.0963842832098763,12.6606,,MSMEG_0423,0.786452052639859,12.6606
MSMEG_5315,0,0-2,-1.2713,0.7865963973885,0.0439336350617283,11.6745333333333,,MSMEG_5315,0.7865963973885,11.6745333333333
MSMEG_0953,1,1-4,-1.27084761904761,0.786876400452647,0.127911695978836,16.3884,,MSMEG_0953,0.786876400452647,16.3884
MSMEG_4682,1,1-4,-1.27056666666666,0.787050397460455,0.156252417037036,14.7866333333333,,MSMEG_4682,0.787050397460455,14.7866333333333
MSMEG_6465,0,0-2,-1.27,0.78740157480315,0.11108460691358,12.5929,,MSMEG_6465,0.78740157480315,12.5929
MSMEG_5236,0,0-2,-1.26983333333333,0.787504921905764,0.0151138725925926,14.1723333333333,,MSMEG_5236,0.787504921905764,14.1723333333333
MSMEG_5469,1,1-4,-1.2698119047619,0.787518211358641,0.0533486615079365,12.893,,MSMEG_5469,0.787518211358641,12.893
MSMEG_4536,0,0-2,-1.26961666666666,0.787639313703616,0.0227830874691358,15.1615333333333,,MSMEG_4536,0.787639313703616,15.1615333333333
MSMEG_3777,1,1-4,-1.26902142857142,0.788008758154489,0.0822409459523811,16.5478666666667,,MSMEG_3777,0.788008758154489,16.5478666666667
MSMEG_4464,0,0-2,-1.2689,0.788084167389077,0.007893964691358,14.2735666666667,,MSMEG_4464,0.788084167389077,14.2735666666667
MSMEG_4791,0,0-2,-1.26856666666666,0.788291247339521,0.030994550617284,14.1063333333333,,MSMEG_4791,0.788291247339521,14.1063333333333
MSMEG_4902,0,0-2,-1.26848333333333,0.788343034332341,0.172795613148148,15.8976333333333,,MSMEG_4902,0.788343034332341,15.8976333333333
MSMEG_6386,1,1-4,-1.26825714285714,0.788483633332584,0.0845662549206346,15.8434333333333,,MSMEG_6386,0.788483633332584,15.8434333333333
MSMEG_1058,0,0-2,-1.26821666666666,0.788508798444013,0.0444724087037036,14.0291666666667,,MSMEG_1058,0.788508798444013,14.0291666666667
MSMEG_1101,0,0-2,-1.26803333333333,0.788622801713942,0.214885842469135,11.0185,,MSMEG_1101,0.788622801713942,11.0185
MSMEG_6777,1,1-4,-1.26782619047619,0.78875165027503,0.15664656584656,10.8667,,MSMEG_6777,0.78875165027503,10.8667
MSMEG_3961,0,0-2,-1.26689999999999,0.789328281632337,0.0383685580246914,13.1797,,MSMEG_3961,0.789328281632337,13.1797
MSMEG_2649,1,1-4,-1.26679999999999,0.789390590464168,0.0592720755555554,14.7151333333333,,MSMEG_2649,0.789390590464168,14.7151333333333
MSMEG_0642,1,1-4,-1.26678333333333,0.789400976225876,0.109777219074073,16.4573666666667,,MSMEG_0642,0.789400976225876,16.4573666666667
MSMEG_1310,0,0-2,-1.26671666666666,0.789442522005714,0.0424242319135802,12.3152,,MSMEG_1310,0.789442522005714,12.3152
MSMEG_1169,0,0-2,-1.26653333333333,0.789556795452155,0.128398294814815,12.8767666666667,,MSMEG_1169,0.789556795452155,12.8767666666667
MSMEG_2332,1,1-4,-1.26637142857142,0.789657739773938,0.0732635765079366,15.6858,,MSMEG_2332,0.789657739773938,15.6858
MSMEG_2790,0,0-2,-1.2663,0.789702282239596,0.0735657133333333,13.0629333333333,,MSMEG_2790,0.789702282239596,13.0629333333333
MSMEG_4346,0,0-2,-1.26625,0.789733464955577,0.095459525,10.6294666666667,,MSMEG_4346,0.789733464955577,10.6294666666667
MSMEG_6788,1,1-4,-1.26619523809523,0.789767620279733,0.147523723174603,13.0974,,MSMEG_6788,0.789767620279733,13.0974
MSMEG_6913,0,0-2,-1.26608333333333,0.789837425129996,0.0306303064814813,13.0649333333333,,MSMEG_6913,0.789837425129996,13.0649333333333
MSMEG_0439,1,1-4,-1.26557619047619,0.790153929510744,0.0208256519576719,13.2363,,MSMEG_0439,0.790153929510744,13.2363
MSMEG_6430,1,1-4,-1.2649619047619,0.790537640885104,0.105950257248677,14.4365666666667,,MSMEG_6430,0.790537640885104,14.4365666666667
MSMEG_1257,0,0-2,-1.26491666666666,0.790565913433037,0.0489442575925927,14.2176,,MSMEG_1257,0.790565913433037,14.2176
MSMEG_3775,1,1-4,-1.2645738095238,0.790780255346716,0.0586143406613756,15.0818,,MSMEG_3775,0.790780255346716,15.0818
MSMEG_2339,1,1-4,-1.26420714285714,0.791009610766773,0.106398986587301,13.5097333333333,,MSMEG_2339,0.791009610766773,13.5097333333333
MSMEG_2349,1,1-4,-1.26411904761904,0.79106473546419,0.0498089915343914,14.7868,,MSMEG_2349,0.79106473546419,14.7868
MSMEG_3380,0,0-4,-1.26397714285714,0.791153547080419,0.335566264412698,12.0625333333333,,MSMEG_3380,0.791153547080419,12.0625333333333
MSMEG_4996,1,1-4,-1.26334523809523,0.791549269230412,0.101030768174603,14.2818,,MSMEG_4996,0.791549269230412,14.2818
MSMEG_2923,1,1-4,-1.2633238095238,0.791562695534838,0.271653638624338,12.0796,,MSMEG_2923,0.791562695534838,12.0796
MSMEG_6586,1,1-4,-1.26311904761904,0.791691014306992,0.305117315978835,11.6391666666667,,MSMEG_6586,0.791691014306992,11.6391666666667
MSMEG_3216,0,0-4,-1.26301047619047,0.791759069977179,0.129137954968253,11.3318,,MSMEG_3216,0.791759069977179,11.3318
MSMEG_1576,1,1-4,-1.26295476190476,0.791793997824453,0.138299752619047,13.9984,,MSMEG_1576,0.791793997824453,13.9984
MSMEG_3041,0,0-4,-1.26284285714285,0.791864161359296,0.146177671746031,11.5525,,MSMEG_3041,0.791864161359296,11.5525
MSMEG_5487,1,1-4,-1.26273333333333,0.791932844094823,0.0908325800000001,15.0782666666667,,MSMEG_5487,0.791932844094823,15.0782666666667
MSMEG_6155,1,1-4,-1.26250476190476,0.792076220363149,0.0949634476190477,13.6926666666667,,MSMEG_6155,0.792076220363149,13.6926666666667
MSMEG_3169,1,1-4,-1.26240714285714,0.792137469799761,0.0930836776984127,15.9634666666667,,MSMEG_3169,0.792137469799761,15.9634666666667
MSMEG_2391,1,1-4,-1.26195476190476,0.792421432358342,0.0816759933597882,15.6393666666667,,MSMEG_2391,0.792421432358342,15.6393666666667
MSMEG_6074,0,0-2,-1.26191666666666,0.792445354289115,0.0100398370987654,16.4267666666667,,MSMEG_6074,0.792445354289115,16.4267666666667
MSMEG_3134,1,1-4,-1.2614238095238,0.792754974537471,0.151518458624338,12.6086333333333,,MSMEG_3134,0.792754974537471,12.6086333333333
MSMEG_6098,0,0-2,-1.26116666666666,0.792916611603017,0.0561563037037038,14.2200666666667,,MSMEG_6098,0.792916611603017,14.2200666666667
MSMEG_6042,0,0-2,-1.2611,0.792958528268972,0.0206392076543209,12.5229666666667,,MSMEG_6042,0.792958528268972,12.5229666666667
MSMEG_0580,0,0-2,-1.26085,0.793115755244478,0.0567958983333333,14.0356333333333,,MSMEG_0580,0.793115755244478,14.0356333333333
MSMEG_4477,0,0-2,-1.26078333333333,0.793157692968659,0.107934253395061,13.1191333333333,,MSMEG_4477,0.793157692968659,13.1191333333333
MSMEG_3261,0,0-2,-1.2606,0.793273044581945,0.0435913535802469,12.7716333333333,,MSMEG_3261,0.793273044581945,12.7716333333333
MSMEG_5222,0,0-2,-1.26031666666666,0.793451381266617,0.0180543674691357,15.5524333333333,,MSMEG_5222,0.793451381266617,15.5524333333333
MSMEG_3856,0,0-2,-1.25986666666666,0.793734786749925,0.021071938765432,14.7482,,MSMEG_3856,0.793734786749925,14.7482
MSMEG_6039,0,0-2,-1.25983333333333,0.793755787802621,0.156539339259259,12.5234,,MSMEG_6039,0.793755787802621,12.5234
MSMEG_5708,1,1-4,-1.25971428571428,0.793830800635068,0.16799419079365,12.6794,,MSMEG_5708,0.793830800635068,12.6794
MSMEG_0791,0,0-2,-1.25956666666666,0.793923836239981,0.0122063750617285,15.1826666666667,,MSMEG_0791,0.793923836239981,15.1826666666667
MSMEG_0280,0,0-2,-1.25945,0.793997379808647,0.175155125987654,11.4097666666667,,MSMEG_0280,0.793997379808647,11.4097666666667
MSMEG_1003,1,1-4,-1.25934285714285,0.794064931823858,0.144291146031745,13.5827666666667,,MSMEG_1003,0.794064931823858,13.5827666666667
MSMEG_4877,1,1-4,-1.25911666666666,0.79420757938767,0.465593146481481,9.8317,,MSMEG_4877,0.79420757938767,9.8317
MSMEG_3467,0,0-2,-1.25906666666666,0.794239118924075,0.145046021728394,12.6947,,MSMEG_3467,0.794239118924075,12.6947
MSMEG_5379,0,0-2,-1.2579,0.794975753239526,0.0111078535802468,14.1131333333333,,MSMEG_5379,0.794975753239526,14.1131333333333
MSMEG_4153,0,0-2,-1.25741666666666,0.795281330770764,0.226311143765432,9.21353333333333,,MSMEG_4153,0.795281330770764,9.21353333333333
MSMEG_6116,1,1-4,-1.25720952380952,0.795412364495825,0.0356427282539682,15.7080333333333,,MSMEG_6116,0.795412364495825,15.7080333333333
MSMEG_3985,2,2-8,-1.25690238095238,0.795606735379306,0.450304666137566,9.2699,,MSMEG_3985,0.795606735379306,9.2699
MSMEG_1209,0,0-2,-1.25628333333333,0.79599877946854,0.315909366481481,10.9203333333333,,MSMEG_1209,0.79599877946854,10.9203333333333
MSMEG_0500,0,0-2,-1.25623333333333,0.796030461432326,0.228259981728394,11.4890333333333,,MSMEG_0500,0.796030461432326,11.4890333333333
MSMEG_2999,1,1-4,-1.25588333333333,0.796252305813971,0.194092471666666,14.1791,,MSMEG_2999,0.796252305813971,14.1791
MSMEG_3848,0,0-2,-1.25468333333333,0.797013854757511,0.0540437741358025,14.243,,MSMEG_3848,0.797013854757511,14.243
MSMEG_5259,1,1-4,-1.25456428571428,0.797089484681652,0.128185698015872,14.5193333333333,,MSMEG_5259,0.797089484681652,14.5193333333333
