,mse best interval
MSMEG_1698,0.160309148068783
MSMEG_1662,0.0117866193650793
MSMEG_0092,0.0596537725925926
MSMEG_2379,0.0607763178835978
MSMEG_1835,0.0811855674074078
MSMEG_0118,0.252025143950617
MSMEG_2143,0.0437306770987656
MSMEG_3360,0.0728880765432099
MSMEG_0597,0.228060220555555
MSMEG_0180,0.442321790432098
MSMEG_1115,0.0826442487037034
MSMEG_6087,0.145290202645502
MSMEG_3922,0.255533512592593
MSMEG_1854,0.151676374135802
MSMEG_4185,0.0716141809788362
MSMEG_6592,0.0539764378395062
MSMEG_6018,0.317424977275132
MSMEG_3042,0.126605020802468
MSMEG_0054,0.0584451511728396
MSMEG_2777,0.273444452698412
MSMEG_1330,0.0355286175925926
MSMEG_5281,0.419095260802468
MSMEG_4504,0.0698594171428572
MSMEG_6483,0.142311857248677
MSMEG_1634,0.0110386111728394
MSMEG_2083,0.0487379313492063
MSMEG_2587,0.0351992511728395
MSMEG_0368,0.0199742135802469
MSMEG_6341,0.196497794920634
MSMEG_3153,0.0331527437037036
MSMEG_2788,0.0952903454320989
VBIMycSme59918_0035,0.333981834320987
MSMEG_5937,0.0934112680687828
MSMEG_5569,0.114146052089947
MSMEG_3039,0.0357738778395063
MSMEG_1031,0.0490958916666667
MSMEG_4306,0.0691882443650793
MSMEG_3169,0.0930836776984127
MSMEG_5817,0.461633431358024
MSMEG_2546,0.169833520246913
MSMEG_5011,0.0545663245061728
MSMEG_2757,0.327806503765431
MSMEG_4300,0.23495291547619
MSMEG_5218,0.342681127513227
MSMEG_4847,0.0863166798148148
MSMEG_1353,0.0635586358024692
MSMEG_0759,0.0370794392592593
MSMEG_1620,0.124983539320987
VBIMycSme59918_5849,0.228537189691357
MSMEG_3678,0.197976275555555
MSMEG_5173,0.0605640809876543
MSMEG_4477,0.107934253395061
MSMEG_1568,0.0487012331481481
MSMEG_0110,0.0155139254320987
MSMEG_4311,0.0652081846825395
MSMEG_0912,0.0122650491358024
MSMEG_0739,0.194899039814814
MSMEG_5316,0.204945924470899
MSMEG_3206,0.0691821419047619
MSMEG_3119,0.0424771383333333
MSMEG_6563,0.118902915802469
MSMEG_3286,0.092741657037037
MSMEG_5870,0.0530151511111111
MSMEG_3048,0.179825604365079
MSMEG_0985,0.188441823174603
MSMEG_3775,0.0586143406613756
MSMEG_3806,0.143607197098765
MSMEG_1598,0.180689181543209
MSMEG_4912,0.0496298094444444
MSMEG_1298,0.366403384365079
MSMEG_3488,0.185480488703703
VBIMycSme59918_2712,0.0361458533333332
MSMEG_0668,0.0916964543209879
MSMEG_5223,0.0594624276543209
MSMEG_5913,0.0512353288888887
MSMEG_0563,0.0316556787654319
MSMEG_1679,0.37902691079365
MSMEG_6720,0.169938304999999
MSMEG_3812,0.0527580498765433
MSMEG_6195,0.0834900639153438
MSMEG_2437,0.0398928125132276
MSMEG_4635,0.146404942469136
MSMEG_2420,0.030978930925926
MSMEG_1215,0.0542400180246915
MSMEG_2352,0.04479018468254
MSMEG_5640,0.087255574100529
MSMEG_1477,0.0617708001058202
MSMEG_2764,0.0661774042592592
MSMEG_4237,0.0392412328395061
MSMEG_5219,0.189076654920634
MSMEG_3187,0.100850387469135
MSMEG_6656,0.0867450531481481
MSMEG_4275,0.0416932819047619
MSMEG_1997,0.0542814067724868
MSMEG_0784,0.146918028253968
MSMEG_1631,0.11725230691358
VBIMycSme59918_2364,0.0274253509259259
MSMEG_1193,0.083774508174603
MSMEG_3400,0.0744578098765431
MSMEG_0460,0.333637395061727
MSMEG_1515,0.152526665396825
MSMEG_0607,0.188278976358024
MSMEG_1049,0.107637382328042
MSMEG_0232,0.0349250624691359
MSMEG_0386,0.0516474911728394
MSMEG_6306,0.475383559506172
MSMEG_1052,0.0627886976984126
MSMEG_0035,0.0281972935802468
MSMEG_0100,0.0571812534391535
MSMEG_6598,0.0259700672222222
MSMEG_4288,0.0216576081481481
MSMEG_6391,0.400832281507936
MSMEG_0253,0.0155823506172838
MSMEG_1356,0.154574030661835
MSMEG_2973,0.0890838942857144
MSMEG_2767,0.105256561555555
MSMEG_2258,0.194310336719576
MSMEG_0830,0.0540429683597882
MSMEG_3464,0.0422302713492062
MSMEG_1265,0.0357957661728394
MSMEG_5699,0.332345698333333
MSMEG_3768,0.0484596555555555
MSMEG_4258,0.0170971037037036
MSMEG_6112,0.21571677968254
MSMEG_5070,0.0322998252116401
MSMEG_5291,0.165695469126984
MSMEG_2109,0.0639773059876543
MSMEG_2368,0.243202969691358
MSMEG_3141,0.0908640592857142
MSMEG_5427,0.0758404252469135
MSMEG_6114,0.0302892320987654
MSMEG_4130,0.211384537098765
MSMEG_6206,0.063222710925926
MSMEG_5007,0.0633625096913579
MSMEG_0892,0.149569690617283
MSMEG_3763,0.0692225772839505
MSMEG_2900,0.0302160430246914
MSMEG_4058,0.0624841202469137
MSMEG_6007,0.277777333333333
MSMEG_5450,0.284377419506173
MSMEG_2611,0.0267500265873015
MSMEG_6186,0.080326823950617
VBIMycSme59918_0627,0.0513340694920634
MSMEG_0990,0.0759913754761903
MSMEG_2311,0.0451211996825395
MSMEG_5989,0.0335075652469135
MSMEG_1172,0.052267542037037
MSMEG_0344,0.186064852888889
MSMEG_1329,0.0760284652469134
MSMEG_5452,0.0383276417283951
MSMEG_5161,0.0353709260317459
VBIMycSme59918_3638,0.0692624467283949
MSMEG_6510,0.205512375238095
MSMEG_1559,0.0214257609876543
MSMEG_5135,0.119475503950617
MSMEG_3583,0.134170297883597
MSMEG_5767,0.0854682600617283
MSMEG_2014,0.0391364223280423
MSMEG_0933,0.0773981000000001
MSMEG_1041,0.0904605915343917
MSMEG_1763,0.359505431172839
MSMEG_6217,0.18250110042328
MSMEG_5442,0.147027739682539
MSMEG_5988,0.0927530550264553
MSMEG_4277,0.0106687863492063
VBIMycSme59918_1007,0.0667929483950616
MSMEG_1632,0.0658695291358024
MSMEG_4128,0.108496173395061
MSMEG_3172,0.314627086137565
MSMEG_2901,0.205407983915343
MSMEG_3079,0.0903229433862436
MSMEG_2436,0.20409986542328
MSMEG_6234,0.0692625630246914
MSMEG_1737,0.119007605291005
MSMEG_2409,0.0417936925925925
MSMEG_6836,0.157571605925925
MSMEG_0213,0.242451245396825
MSMEG_5404,0.0151902943209876
MSMEG_4490,0.0187779987654321
MSMEG_2470,0.0818622881746029
MSMEG_0375,0.143551322469135
MSMEG_5335,0.0954724491005292
MSMEG_5702,0.152959826349206
MSMEG_6382,0.0499468081481482
MSMEG_5923,0.0355369507936508
MSMEG_2790,0.0735657133333333
MSMEG_2140,0.107884355617283
MSMEG_2122,0.0822436382010581
MSMEG_1720,0.0821272365079365
MSMEG_0727,0.253228078015873
MSMEG_2811,0.273557533857143
MSMEG_2645,0.121893106666666
MSMEG_1617,0.0555257065873015
MSMEG_0057,0.0235304565432099
MSMEG_1991,0.0306188459259259
MSMEG_0319,0.00957973314814811
MSMEG_6545,0.204732898024691
MSMEG_0769,0.0552404107936507
MSMEG_2394,0.032311879920635
MSMEG_4231,0.0400214466666667
MSMEG_3532,0.0458919859876542
MSMEG_0691,0.0153658809523809
MSMEG_5521,0.0964455287037036
MSMEG_1382,0.0551897717724868
MSMEG_5887,0.0633228533333334
MSMEG_1565,0.135592428209876
MSMEG_5083,0.101201235026454
MSMEG_0752,0.0169010052469134
MSMEG_3451,0.0831443452469136
MSMEG_5480,0.0691273481481482
MSMEG_1189,0.0348960113580245
MSMEG_2388,0.0778901118783067
MSMEG_5527,0.205008359320987
MSMEG_5414,0.0696645859523808
MSMEG_4937,0.28883025047619
MSMEG_5469,0.0533486615079365
MSMEG_6014,0.188078601507936
MSMEG_0454,0.0432576777777778
MSMEG_1494,0.188813590432098
MSMEG_3262,0.464482576402115
MSMEG_2332,0.0732635765079366
MSMEG_5638,0.0371780994708994
MSMEG_2608,0.187183935661375
MSMEG_3655,0.0687348595061729
MSMEG_2789,0.0767449076543206
MSMEG_4127,0.234947928148148
MSMEG_6622,0.0940510445061727
MSMEG_0534,0.231791432619047
MSMEG_1643,0.0505150853968252
MSMEG_6269,0.0197907437654321
MSMEG_2065,0.383001649126984
MSMEG_2321,0.0992276494444445
MSMEG_1048,0.0926893122751319
MSMEG_4485,0.0571784395061728
MSMEG_6289,0.0954588574603174
MSMEG_3870,0.155750892098765
MSMEG_2858,0.0973230533597883
MSMEG_2328,0.062184817248677
MSMEG_5968,0.155503538756613
MSMEG_5845,0.147380478730159
MSMEG_5605,0.0525546306172839
MSMEG_3163,0.281891190925925
MSMEG_2333,0.0167524215432098
MSMEG_0988,0.094494393888889
MSMEG_6008,0.0974896134391533
MSMEG_1322,0.0927971920987651
MSMEG_4118,0.193810495238094
MSMEG_0814,0.038009933015873
MSMEG_4002,0.375131574285714
MSMEG_5006,0.18924203654321
MSMEG_1889,0.104306199365079
MSMEG_4484,0.0442364563174602
MSMEG_1943,0.440895594920634
MSMEG_5696,0.02039844
MSMEG_0122,0.158028096358024
MSMEG_0132,0.0541412533950616
MSMEG_6340,0.0717430459876542
MSMEG_3857,0.195346779320987
MSMEG_3285,0.0197103570634919
MSMEG_0124,0.0548969454320986
MSMEG_5959,0.152817801904762
MSMEG_0593,0.100358472089946
MSMEG_2600,0.10959556931746
MSMEG_6392,0.30865762595238
MSMEG_5345,0.0216687083950617
MSMEG_3507,0.0669971104761904
MSMEG_2468,0.0156543646349206
MSMEG_0101,0.105816393333333
MSMEG_2760,0.020403
MSMEG_0671,0.231737722142856
MSMEG_6562,0.194696124365079
MSMEG_3365,0.099696417989418
MSMEG_4495,0.0531646557936507
MSMEG_1542,0.0912278398148146
MSMEG_5695,0.0870062562169314
MSMEG_5927,0.0583287303968256
MSMEG_3471,0.071547870925926
MSMEG_1881,0.0907194942857141
MSMEG_3666,0.163246380661375
MSMEG_1739,0.0664933141358023
MSMEG_5846,0.127738886031745
MSMEG_2820,0.0636528698412701
MSMEG_3508,0.0407289756613756
MSMEG_3888,0.135045278015873
MSMEG_4451,0.0308658066666668
MSMEG_0317,0.0374408392592593
VBIMycSme59918_1809,0.0333379494444444
MSMEG_6446,0.213547726481481
MSMEG_1260,0.0498290222839505
MSMEG_4492,0.040561066728395
MSMEG_1280,0.0800227022486772
MSMEG_4950,0.155980636851851
MSMEG_2068,0.342043389126983
MSMEG_4096,0.0616828555555555
MSMEG_3745,0.0727522992857145
MSMEG_6139,0.178535944682539
MSMEG_2259,0.138326487619047
VBIMycSme59918_4988,0.125407441164021
MSMEG_3691,0.225111991358024
MSMEG_4085,0.345938548571428
MSMEG_6285,0.0993610294444444
MSMEG_2761,0.0156899602469135
MSMEG_5827,0.041716334285714
MSMEG_1289,0.11391490228395
MSMEG_0906,0.0280748069135802
MSMEG_4488,0.0976087183333332
MSMEG_0753,0.246609569135802
MSMEG_0787,0.200630864682539
MSMEG_3043,0.157921459285714
MSMEG_5059,0.0784551574603176
MSMEG_4959,0.0376730096913579
MSMEG_0794,0.036141306031746
MSMEG_6073,0.0802987817195768
MSMEG_2363,0.0781147452469134
MSMEG_4962,0.044991438015873
MSMEG_2327,0.0683819303703704
MSMEG_0543,0.250250497037037
MSMEG_2431,0.0782436041269839
MSMEG_6097,0.0629680587301589
MSMEG_6749,0.332109506031746
MSMEG_1346,0.268194831878306
MSMEG_4220,0.0680292683597882
MSMEG_1047,0.051181867654321
MSMEG_3495,0.070411391957672
MSMEG_2421,0.0907412881481479
MSMEG_3158,0.0530426772839505
MSMEG_4450,0.0860585322698414
MSMEG_5728,0.497922732063492
MSMEG_5683,0.334542760246913
MSMEG_2930,0.101791743950617
MSMEG_5026,0.350673270396825
MSMEG_4186,0.101436709444444
MSMEG_3873,0.0445722107936508
MSMEG_5211,0.05465256984127
MSMEG_5896,0.163064628253968
MSMEG_5069,0.0833780141005291
MSMEG_6911,0.132815951534391
MSMEG_3310,0.0816710792857143
MSMEG_4469,0.0794913464814813
MSMEG_1411,0.0943547731481481
MSMEG_1577,0.0427729888888888
MSMEG_4578,0.03380003505291
MSMEG_0768,0.0997308612962961
MSMEG_2682,0.0640433798148146
MSMEG_2738,0.110817996358024
MSMEG_4742,0.0247110217283949
MSMEG_6524,0.0328993904320988
MSMEG_6500,0.0468172659259258
MSMEG_4241,0.0368696437301587
MSMEG_3475,0.455059069126984
MSMEG_6407,0.0733032316666665
MSMEG_6515,0.146669199320987
MSMEG_5670,0.0363396069047619
MSMEG_2797,0.233691151222222
MSMEG_1229,0.119114404682539
MSMEG_4848,0.0628261498765432
MSMEG_4674,0.00647669265432093
MSMEG_1560,0.258202855238095
MSMEG_4966,0.125864600767195
MSMEG_5694,0.144053772098765
MSMEG_5008,0.0740430649999999
MSMEG_0584,0.212454606172839
MSMEG_1328,0.0434792700529099
MSMEG_3236,0.0501782676190477
MSMEG_1611,0.30212544095238
MSMEG_5428,0.168508972698412
VBIMycSme59918_3291,0.370356207433862
MSMEG_1332,0.133339548703703
MSMEG_0848,0.0511560074074073
MSMEG_4234,0.0989886297354495
MSMEG_6449,0.0805932170634918
MSMEG_3359,0.0297878998148147
MSMEG_3622,0.319554568571428
MSMEG_2628,0.0894308476190479
MSMEG_0388,0.0746685357936508
MSMEG_0741,0.25372953132275
MSMEG_4352,0.0476553875132275
MSMEG_0746,0.285938719682539
MSMEG_4263,0.258733120238095
MSMEG_4213,0.183441806349206
MSMEG_4271,0.166920245925925
MSMEG_4933,0.27958558595238
MSMEG_0770,0.0623330665873014
MSMEG_1413,0.191960286481481
MSMEG_0767,0.134853139999999
MSMEG_1682,0.00827449191358024
MSMEG_5918,0.232806250396825
MSMEG_0687,0.082942310291005
MSMEG_3142,0.0456007343121694
MSMEG_6486,0.103350238518518
MSMEG_5473,0.0995619730952381
MSMEG_5466,0.186388969444444
MSMEG_6475,0.154457742469136
MSMEG_5572,0.352625817777777
MSMEG_4216,0.0800241476455026
MSMEG_2089,0.0369083842592593
MSMEG_1547,0.10246717547619
MSMEG_5010,0.495675778439153
MSMEG_3761,0.100239392098765
MSMEG_0970,0.0546700254232804
MSMEG_0600,0.0794869707936506
MSMEG_4187,0.134670907433862
MSMEG_1176,0.197138526666666
MSMEG_1291,0.0628589846825398
MSMEG_1183,0.251374634920634
MSMEG_6947,0.0716133837654321
MSMEG_4284,0.0322269863492063
MSMEG_6596,0.0694486125925926
MSMEG_0941,0.048399466137566
MSMEG_2614,0.253590843730158
MSMEG_0932,0.0216485313580246
MSMEG_3188,0.0369434857619047
MSMEG_6321,0.040452208148148
MSMEG_1665,0.017947289691358
MSMEG_6353,0.078939509100529
MSMEG_4719,0.0714737348148148
MSMEG_5112,0.264009313888889
MSMEG_3481,0.0687835047142858
MSMEG_0882,0.136742890432098
MSMEG_5067,0.0556430935714284
MSMEG_1321,0.308027740802469
MSMEG_5231,0.132706437839506
VBIMycSme59918_3999,0.144210357098765
MSMEG_6403,0.0604645641269839
MSMEG_0760,0.114648284365079
MSMEG_0341,0.126922572804232
MSMEG_3765,0.0431427409876544
MSMEG_2390,0.0435897335714287
MSMEG_3770,0.224574871031746
MSMEG_0701,0.157470031878306
MSMEG_1570,0.144134121507936
MSMEG_2104,0.114438276358024
MSMEG_1553,0.111476573544973
MSMEG_1567,0.0107662170987654
VBIMycSme59918_4099,0.176077812063492
MSMEG_0155,0.164343245925925
MSMEG_5557,0.0892778741358024
MSMEG_6420,0.0415199993209876
VBIMycSme59918_2417,0.217539215978836
MSMEG_0311,0.00510601709876542
MSMEG_0028,0.0562432270899467
MSMEG_3624,0.0411682348412698
MSMEG_1352,0.101601823941798
MSMEG_5092,0.402897561296296
MSMEG_6036,0.106667193333333
MSMEG_6254,0.138084617839506
MSMEG_3869,0.149339069876543
MSMEG_4193,0.0551771925925924
MSMEG_6735,0.203473902883597
MSMEG_6686,0.111126886772486
MSMEG_1075,0.0215093978395062
MSMEG_4559,0.457586683730159
MSMEG_2769,0.132741960555555
MSMEG_0934,0.17571090084656
MSMEG_6740,0.184398019470899
MSMEG_5258,0.030158995802469
MSMEG_1684,0.0303817646913579
MSMEG_4205,0.0956052554761906
MSMEG_0062,0.202955262248677
MSMEG_3220,0.104805583915343
MSMEG_0247,0.212411343174603
MSMEG_0470,0.193784749126984
MSMEG_0003,0.0754336337566137
MSMEG_3146,0.0660138073280425
MSMEG_2419,0.10929239079365
MSMEG_0458,0.0723872615873016
MSMEG_0220,0.0534465126543207
MSMEG_0829,0.195680526666666
MSMEG_1924,0.041872912063492
MSMEG_4316,0.197980427645502
MSMEG_2654,0.284314910291005
MSMEG_6607,0.338251708571428
MSMEG_5023,0.0530688185802469
MSMEG_3184,0.203703878624338
MSMEG_5513,0.0912777891358027
MSMEG_0357,0.0906392607619047
MSMEG_4833,0.0733715228835978
MSMEG_2090,0.0726957528395063
MSMEG_1625,0.0398896837037037
MSMEG_6465,0.11108460691358
MSMEG_4770,0.105781971349206
MSMEG_5922,0.0729606311587301
MSMEG_2369,0.0728235059876542
MSMEG_0002,0.0913143263492066
MSMEG_3625,0.0249681868783068
MSMEG_0838,0.338589974814815
MSMEG_5104,0.0180453553703703
MSMEG_6945,0.0320310119135802
MSMEG_3151,0.332391656957671
MSMEG_0889,0.156775515978835
VBIMycSme59918_6444,0.273491816111111
MSMEG_1132,0.0915848609876544
MSMEG_0657,0.156543368209876
VBIMycSme59918_3691,0.146168560767195
MSMEG_3004,0.105759022248677
MSMEG_5429,0.196624547328041
MSMEG_1873,0.0664339437654321
MSMEG_4489,0.150608248359788
MSMEG_0885,0.0460439726984126
MSMEG_1958,0.0519730676543208
MSMEG_6386,0.0845662549206346
ORF60,0.268934356111111
MSMEG_6604,0.32890753191358
MSMEG_6388,0.0683707693121694
MSMEG_4964,0.0767933852469135
MSMEG_4664,0.496442129444444
MSMEG_5885,0.0426446883950616
MSMEG_5191,0.0108348289506172
MSMEG_6390,0.232285760952381
MSMEG_5464,0.196539514876543
MSMEG_2116,0.0237148985802468
MSMEG_4939,0.0681462676190474
MSMEG_2403,0.0776279371428572
MSMEG_1389,0.39511973079365
MSMEG_4656,0.240635378015873
MSMEG_0235,0.0759374741358024
MSMEG_5430,0.142194026164021
MSMEG_4255,0.145160457460317
MSMEG_6218,0.079677020767196
MSMEG_1669,0.394444412407407
MSMEG_1039,0.034885329691358
MSMEG_2615,0.051109482248677
MSMEG_2898,0.140213086172839
VBIMycSme59918_6018,0.0365548266666666
MSMEG_6421,0.0309871311728394
MSMEG_4332,0.142321019179894
MSMEG_2726,0.058507408915344
MSMEG_2804,0.0681464113580246
MSMEG_5895,0.245971561904762
MSMEG_6400,0.398230245291005
MSMEG_0304,0.218427524365079
MSMEG_6130,0.131947608571428
MSMEG_2914,0.0259729742857144
MSMEG_0792,0.0695276904761905
MSMEG_6840,0.395200672654321
MSMEG_3883,0.0495252135802469
VBIMycSme59918_2475,0.166370371172839
MSMEG_0082,0.159340934735449
MSMEG_6594,0.104924439920634
MSMEG_4887,0.408020493047619
MSMEG_0642,0.109777219074073
MSMEG_6643,0.175335737098765
MSMEG_6367,0.0718181968518517
MSMEG_2329,0.0683358236243387
MSMEG_2176,0.102881986587301
MSMEG_6522,0.0721399326984126
MSMEG_0061,0.152315088386243
MSMEG_0250,0.166782011111111
MSMEG_6649,0.0455468489506172
MSMEG_0412,0.140294337063492
VBIMycSme59918_5416,0.225951623174603
MSMEG_5843,0.0246925533950617
MSMEG_1111,0.214102250617284
MSMEG_2110,0.058020932654321
MSMEG_6063,0.0365559361111111
MSMEG_6396,0.0272437109259259
MSMEG_0223,0.0591588913227512
MSMEG_4538,0.0323906761111111
MSMEG_1256,0.0921283478306878
MSMEG_0315,0.0549962648677249
MSMEG_1180,0.124189873571428
MSMEG_3074,0.0901970476455027
MSMEG_3218,0.0897658624603176
MSMEG_1638,0.0234879748148147
MSMEG_4528,0.138397822142857
MSMEG_6759,0.210125031137566
MSMEG_3073,0.128302484365079
MSMEG_2839,0.0553605482539682
MSMEG_4454,0.21124932542328
MSMEG_3443,0.289629179259259
MSMEG_4083,0.324994527645502
MSMEG_3957,0.38407503047619
MSMEG_3221,0.0762355703703704
MSMEG_5014,0.0492804792857144
MSMEG_4826,0.023276052654321
MSMEG_0236,0.0352800504320987
MSMEG_4502,0.112733520978835
MSMEG_0056,0.0958144787301586
MSMEG_5629,0.203419425185185
MSMEG_6411,0.0462054449999999
MSMEG_2359,0.06979077505291
MSMEG_2091,0.132893547089947
MSMEG_0189,0.134726077142857
MSMEG_6307,0.0459118876543209
VBIMycSme59918_1534,0.222131827645502
MSMEG_3874,0.147056608571428
MSMEG_5606,0.280702262989418
MSMEG_1635,0.00880489358024693
MSMEG_5041,0.0382490120634921
MSMEG_3801,0.106275455661375
MSMEG_5013,0.0514425175925926
MSMEG_2019,0.0343037533950617
MSMEG_4658,0.238187048571428
MSMEG_6798,0.0647567805555555
MSMEG_3194,0.174872177698412
MSMEG_3363,0.341568320987654
MSMEG_2498,0.234671254841269
MSMEG_5589,0.0198028091358024
MSMEG_1262,0.264922151851851
VBIMycSme59918_5844,0.324179818439153
MSMEG_2380,0.0622713244708994
MSMEG_0551,0.0385785183333332
MSMEG_5210,0.17588828595238
MSMEG_6177,0.274018829841269
MSMEG_1399,0.0515429725925926
MSMEG_5851,0.0175059175925925
MSMEG_3919,0.13199905728395
MSMEG_2204,0.202649360661375
MSMEG_6166,0.059102585952381
MSMEG_5547,0.144154283730158
MSMEG_2422,0.224166459259259
MSMEG_5002,0.0389084355555554
MSMEG_2035,0.0702526409876542
MSMEG_2697,0.0584260570987655
MSMEG_5009,0.0532326845502645
MSMEG_5227,0.0840303006613756
MSMEG_4894,0.19653199005291
MSMEG_2520,0.0896623066931216
MSMEG_0055,0.0727255859876544
MSMEG_2742,0.0854613849682539
MSMEG_3878,0.038102653015873
MSMEG_0127,0.0142353987654321
MSMEG_3592,0.0650440437037037
MSMEG_3176,0.042650312089947
MSMEG_6398,0.0469645039417989
MSMEG_3744,0.0499056021428572
MSMEG_4108,0.0301172122751323
MSMEG_5771,0.0102326992592592
MSMEG_3790,0.0741415680687831
MSMEG_0254,0.0506985915343914
MSMEG_3055,0.0594890091269841
MSMEG_6892,0.155209847328042
MSMEG_6762,0.0839533572839504
MSMEG_6224,0.475988426190476
MSMEG_0989,0.131120792698412
MSMEG_2108,0.314401568174603
MSMEG_2932,0.21108436521164
MSMEG_0880,0.174618772830687
MSMEG_1804,0.0665311442592591
MSMEG_1652,0.0748499472222223
MSMEG_5631,0.164335708994709
MSMEG_6584,0.0370896642592591
MSMEG_6848,0.107102101507936
MSMEG_3780,0.0677063805555556
MSMEG_6071,0.0381183261728393
MSMEG_2915,0.0941693430687829
MSMEG_5159,0.194383723765432
MSMEG_2961,0.12515065058201
VBIMycSme59918_6367,0.234305855767195
MSMEG_0713,0.468244655978835
MSMEG_0615,0.0557011394708995
MSMEG_3905,0.0854926814021164
MSMEG_6620,0.135918725246913
MSMEG_6570,0.100060578518518
MSMEG_5091,0.303745858544973
MSMEG_3075,0.207349466587301
MSMEG_5178,0.140746662222222
MSMEG_4537,0.0975361393209878
MSMEG_1959,0.0906865103968258
MSMEG_3343,0.21770287265432
MSMEG_6761,0.167655158941798
MSMEG_5839,0.083572646904762
MSMEG_6315,0.085160357037037
MSMEG_2551,0.0963182202380952
MSMEG_1557,0.0658045356613755
MSMEG_3798,0.164218643730158
MSMEG_1340,0.0320146694444444
MSMEG_0225,0.0780561644708992
MSMEG_3774,0.0382256957671959
MSMEG_3251,0.492823811957672
MSMEG_6869,0.0875164427777776
MSMEG_2114,0.0419531392857143
MSMEG_0471,0.0602177415432098
VBIMycSme59918_1547,0.327371652275131
MSMEG_3796,0.0970443002380951
MSMEG_0369,0.43842454010582
MSMEG_0665,0.0602372408024691
MSMEG_4524,0.0550768042592592
MSMEG_0576,0.127679185291005
MSMEG_2528,0.0442894266666665
MSMEG_5835,0.0199961237654321
MSMEG_4741,0.0738158549206345
MSMEG_5943,0.342051921904762
MSMEG_0380,0.0731611464814814
MSMEG_2406,0.227617430925925
MSMEG_5252,0.215041360987654
MSMEG_2088,0.217221163730158
MSMEG_5075,0.288071159682539
MSMEG_4376,0.297259892839506
MSMEG_6237,0.0573139269135803
MSMEG_3003,0.0450005370370371
MSMEG_6514,0.041434738015873
MSMEG_5180,0.0514594911728393
MSMEG_6412,0.13218775547619
MSMEG_6086,0.0536059844126984
MSMEG_6755,0.0980938630246916
MSMEG_2353,0.116886878015872
MSMEG_4757,0.175203073756613
MSMEG_5540,0.235253878999999
MSMEG_3893,0.294059309312169
MSMEG_1566,0.0380508361111111
MSMEG_0070,0.0368433975925925
MSMEG_6045,0.193724104126984
MSMEG_2335,0.0210692906172839
MSMEG_2350,0.165171072839506
MSMEG_2340,0.193220537460317
MSMEG_5746,0.0599692489153439
MSMEG_1797,0.180597661543209
MSMEG_2111,0.056052340978836
MSMEG_2762,0.0315147735802468
MSMEG_2113,0.0371696200000001
MSMEG_1671,0.0165307682098765
MSMEG_0385,0.056640795617284
MSMEG_3687,0.160484468068783
MSMEG_6256,0.150315101296295
MSMEG_5054,0.0336746341798941
MSMEG_0361,0.0193971281481481
MSMEG_6104,0.10810713079365
MSMEG_1412,0.0943026393650795
MSMEG_6128,0.0815375157936506
MSMEG_6903,0.14395920542328
MSMEG_0863,0.0298426852469135
MSMEG_1548,0.119960381719576
MSMEG_1012,0.0429937357936507
MSMEG_3623,0.413437134179893
MSMEG_3207,0.22202129047619
MSMEG_4468,0.11450565547619
MSMEG_1027,0.057210125
MSMEG_3656,0.109697695661375
MSMEG_2923,0.271653638624338
MSMEG_2939,0.0515640252116401
MSMEG_2015,0.0577765126190475
MSMEG_1765,0.165749625
MSMEG_0914,0.106333162645502
MSMEG_4531,0.0562662718783068
MSMEG_0410,0.0789094172486772
MSMEG_6481,0.0323809004232803
MSMEG_3846,0.0488812125925925
MSMEG_3579,0.153917272830687
MSMEG_6389,0.300477806587301
MSMEG_4970,0.332381380238095
MSMEG_1910,0.174031469312169
MSMEG_3122,0.0986086307936507
MSMEG_3496,0.121757641587301
MSMEG_5822,0.0361883987301589
MSMEG_2349,0.0498089915343914
MSMEG_1255,0.0236914156613756
MSMEG_0105,0.278884490432098
VBIMycSme59918_3769,0.0906316515343915
MSMEG_5565,0.166061669691358
MSMEG_3777,0.0822409459523811
MSMEG_4230,0.385219602883597
ORF15,0.118601717063492
MSMEG_1596,0.270151493148147
MSMEG_1992,0.187302698015873
MSMEG_1627,0.0717758291269841
MSMEG_1805,0.118297443809523
VBIMycSme59918_2697,0.126882028068782
MSMEG_4296,0.0505067074691359
MSMEG_6370,0.176959145185185
MSMEG_1484,0.0948007178042328
MSMEG_3047,0.355719016507936
MSMEG_4949,0.244702164365079
MSMEG_5514,0.362440594074074
MSMEG_2924,0.426524072830688
MSMEG_0636,0.0603081282098763
MSMEG_5374,0.239666421507936
VBIMycSme59918_5893,0.180379458580246
MSMEG_5377,0.227287748174603
MSMEG_2798,0.0138451987654321
MSMEG_6942,0.0572262265873016
MSMEG_0999,0.0637397269135803
MSMEG_1101,0.214885842469135
MSMEG_3541,0.284674359814815
MSMEG_3121,0.0281065815432098
MSMEG_3866,0.263716587619047
MSMEG_0911,0.226222692698412
MSMEG_6754,0.0239385446913579
MSMEG_4011,0.229021787513227
MSMEG_5934,0.190225069126984
MSMEG_2050,0.0988069681481483
MSMEG_6397,0.041438915978836
MSMEG_5420,0.0767785994708995
MSMEG_0639,0.202795733756613
MSMEG_5431,0.177956954920634
MSMEG_0408,0.18599827579365
MSMEG_3635,0.0350337019047619
MSMEG_1946,0.09214550973545
MSMEG_0068,0.20672257547619
MSMEG_1341,0.14221522521164
MSMEG_0881,0.102474642645502
MSMEG_4983,0.0496382600617284
MSMEG_0484,0.199705307222222
MSMEG_0088,0.213871501728395
MSMEG_4623,0.112848711772486
