,No zero values in 0-15 minute timepoints,half-life for 0-15 minutes,hyp_1_5_slope,hyp_1_5_r2,hyp_1_5_mse
MSMEG_2573,pass,9.65,-0.103599549549549,0.608448213580375,0.183999034483483
MSMEG_3380,pass,9.67,-0.10346006006006,0.44417353369529,0.356833991459459
MSMEG_0119,pass,9.69,-0.103162312312312,0.707484253651999,0.117221919228228
MSMEG_4649,pass,9.70,-0.103139639639639,0.844753706915917,0.052080671207207
MSMEG_1591,pass,9.70,-0.103132882882882,0.523164927016759,0.258260570927927
MSMEG_6417,pass,9.72,-0.102869819819819,0.629019972982692,0.166263252357357
MSMEG_5157,pass,9.74,-0.102687387387387,0.400232945204602,0.420957451051051
VBIMycSme59918_1005,pass,9.74,-0.102646996996996,0.891430730575066,0.0341858223153153
MSMEG_6286,pass,9.78,-0.102243843843843,0.577484787452292,0.203755977945945
MSMEG_0635,pass,9.81,-0.101914264264264,0.744230848255223,0.0950921492462462
MSMEG_5888,pass,9.82,-0.101881531531531,0.728259110653917,0.103179689402402
MSMEG_5697,pass,9.86,-0.101373123123123,0.531219148743622,0.241588365378378
MSMEG_2646,pass,9.87,-0.101351801801801,0.383436441303781,0.440029340513513
MSMEG_3345,pass,9.88,-0.101223573573573,0.618362313707459,0.168463489462462
MSMEG_6654,pass,9.88,-0.101188588588588,0.655610819974736,0.143284985153153
MSMEG_5671,pass,9.89,-0.101118618618618,0.414838090578439,0.38423232472072
MSMEG_6705,pass,9.91,-0.100955405405405,0.361568437379548,0.479421174843843
MSMEG_3292,pass,9.91,-0.100939789789789,0.700666829111471,0.115958423156156
MSMEG_5603,pass,9.91,-0.100887837837837,0.470736127974128,0.304864298459459
MSMEG_2605,pass,9.93,-0.100681681681681,0.613921157170036,0.169823796216216
MSMEG_0091,pass,9.95,-0.100475075075075,0.742565548194816,0.0932358147387388
MSMEG_1403,pass,9.99,-0.100104204204204,0.769402516777678,0.0800091793513513
MSMEG_6010,pass,10.02,-0.0997906906906907,0.452629948504432,0.32081304818018
VBIMycSme59918_2263,pass,10.03,-0.0997168168168168,0.879600378518025,0.0362585762882881
MSMEG_1916,pass,10.04,-0.099631081081081,0.69364947498596,0.11678914342042
MSMEG_5929,pass,10.04,-0.0995765765765766,0.53617879642413,0.228501768672672
MSMEG_0237,pass,10.05,-0.0995456456456456,0.507550781573243,0.256130152228228
MSMEG_0242,pass,10.06,-0.099375075075075,0.468971761899497,0.297892852072072
MSMEG_4640,pass,10.06,-0.0993734234234234,0.549529506691948,0.215650294783783
MSMEG_6497,pass,10.08,-0.0992394894894895,0.420713434460818,0.361252066279279
MSMEG_6613,pass,10.08,-0.0992279279279279,0.418280951057547,0.364793645177177
MSMEG_3429,pass,10.08,-0.0992061561561562,0.695353368178613,0.114868852945946
MSMEG_2025,pass,10.09,-0.0990801801801802,0.5021498990336,0.25928238669069
MSMEG_3014,pass,10.09,-0.0990771771771771,0.516835631021973,0.244469071279279
MSMEG_2812,pass,10.10,-0.0990521021021021,0.354515628722255,0.475895895948949
MSMEG_6223,pass,10.10,-0.0990493993993994,0.626674167205865,0.155698404945945
VBIMycSme59918_3856,pass,10.15,-0.0984986486486486,0.631224151886126,0.150998845906907
MSMEG_5336,pass,10.15,-0.0984951951951952,0.477654886755335,0.282623077873873
VBIMycSme59918_6719,pass,10.16,-0.0984064564564564,0.434944670554204,0.335149340489489
MSMEG_6519,pass,10.18,-0.098227027027027,0.569126034167961,0.194597842762762
MSMEG_2476,pass,10.19,-0.0981741741741742,0.546110498698565,0.213401931387387
MSMEG_1919,pass,10.19,-0.0981313813813814,0.632296783239056,0.149185461498498
MSMEG_2182,pass,10.20,-0.0980503003003003,0.372719962009703,0.431033366819819
MSMEG_2553,pass,10.21,-0.0979039039039038,0.571152309863254,0.191727927327327
MSMEG_3454,pass,10.24,-0.0976141141141141,0.766105033401765,0.0774982713153152
MSMEG_0026,pass,10.26,-0.0974456456456457,0.710169640784821,0.103238305561561
MSMEG_1784,pass,10.29,-0.0971887387387387,0.413324307651881,0.357168590843843
MSMEG_4121,pass,10.29,-0.0971459459459459,0.7385478517718,0.0890014657177177
MSMEG_5718,pass,10.31,-0.0970034534534534,0.345834742307138,0.474162787948948
MSMEG_6650,pass,10.31,-0.0969951951951952,0.374590737157736,0.418448425873873
MSMEG_6590,pass,10.34,-0.0967466966966966,0.481229363990504,0.268800317642642
MSMEG_6344,pass,10.34,-0.096716066066066,0.644628320070334,0.137374112945945
MSMEG_4302,pass,10.35,-0.096619069069069,0.755712887108908,0.0803902994684685
MSMEG_1968,pass,10.36,-0.0965243243243243,0.581041305434385,0.178966589393393
MSMEG_0426,pass,10.37,-0.0964394894894895,0.388907764182973,0.389317726279278
MSMEG_6581,pass,10.38,-0.0963602102102102,0.54540095361203,0.206178001378378
MSMEG_6278,pass,10.40,-0.0961717717717718,0.723658923625461,0.0940894603723724
MSMEG_6029,pass,10.43,-0.095904054054054,0.785470098505958,0.066921602051051
MSMEG_5136,pass,10.46,-0.0956072072072072,0.715497909252371,0.0968261308828828
MSMEG_3822,pass,10.47,-0.0955393393393393,0.442886922452907,0.305878663927927
MSMEG_2272,pass,10.47,-0.0955318318318318,0.685261290133886,0.111666882606606
MSMEG_3713,pass,10.49,-0.0953569069069069,0.328692606480342,0.494732027684684
MSMEG_3511,pass,10.49,-0.0953313813813813,0.64944921026594,0.130680789498498
MSMEG_4046,pass,10.49,-0.0952930930930931,0.663291638603316,0.122802284684684
MSMEG_3630,pass,10.51,-0.0951034534534534,0.631184299749382,0.140792658171171
MSMEG_1273,pass,10.53,-0.0949963963963964,0.384822481025989,0.384316033609609
MSMEG_1702,pass,10.53,-0.0949496996996997,0.757549966573499,0.0768656628198196
MSMEG_6245,pass,10.55,-0.0948066066066066,0.529920622135844,0.212408456792792
MSMEG_3836,pass,10.55,-0.0947825825825826,0.55805265162238,0.18953379254054
MSMEG_3534,pass,10.55,-0.0947684684684685,0.650833982093925,0.128358222402402
MSMEG_5110,pass,10.55,-0.0947645645645645,0.403583801520435,0.353542693837837
MSMEG_1379,pass,10.57,-0.09456996996997,0.665963475954213,0.119504502198198
MSMEG_4943,pass,10.58,-0.0945328828828828,0.687072832860127,0.108427767816816
MSMEG_5969,pass,10.59,-0.0944313813813813,0.646374039392115,0.129965218387387
MSMEG_2004,pass,10.61,-0.0942474474474474,0.321914179426427,0.498445833981981
MSMEG_2289,pass,10.63,-0.094054054054054,0.443495833047018,0.295711447495495
MSMEG_1211,pass,10.63,-0.0940498498498498,0.613035863525531,0.148742565621621
MSMEG_2663,pass,10.64,-0.0939484984984985,0.361002359814438,0.416201001606607
MSMEG_4167,pass,10.66,-0.0938510510510509,0.533277205353778,0.205361247459459
MSMEG_4748,pass,10.66,-0.0938181681681682,0.524212548028006,0.212820613162162
MSMEG_5690,pass,10.67,-0.0937629129129129,0.468923950107542,0.265247136513513
MSMEG_1519,pass,10.68,-0.0936333333333333,0.678720714296602,0.110557144
MSMEG_1125,pass,10.68,-0.0936187687687687,0.631602930603369,0.136185886171171
MSMEG_0761,pass,10.72,-0.0933195195195195,0.582171648422072,0.166504533405405
MSMEG_1475,pass,10.73,-0.0932087087087087,0.647412533870685,0.126047132468468
MSMEG_6343,pass,10.74,-0.0931039039039039,0.604425039372607,0.151131972216216
MSMEG_1894,pass,10.75,-0.0930548048048048,0.3248341383438,0.479469112873874
MSMEG_2164,pass,10.75,-0.0930478978978979,0.613563560380416,0.145266631504504
MSMEG_2678,pass,10.76,-0.0929172672672672,0.426610899833861,0.309132426723723
MSMEG_6126,pass,10.78,-0.0928007507507507,0.59543448008734,0.155880606207207
MSMEG_5536,pass,10.80,-0.0926273273273274,0.579054710910242,0.166156961261261
MSMEG_5491,pass,10.81,-0.0924836336336336,0.327317184651388,0.468279898819819
MSMEG_6526,pass,10.82,-0.0924641141141141,0.467182548397074,0.259760120093093
MSMEG_5751,pass,10.82,-0.092446996996997,0.647780028586607,0.123795899648648
MSMEG_3949,pass,10.82,-0.0923921921921922,0.409623556539736,0.327754648864864
MSMEG_5101,pass,10.83,-0.0923578078078078,0.800634501596267,0.0565844571981982
MSMEG_6426,pass,10.84,-0.0922196696696697,0.388294692599388,0.356912812981982
MSMEG_3041,pass,10.86,-0.0920457957957958,0.592799670019382,0.155039479684684
MSMEG_0072,pass,10.87,-0.0919846846846847,0.499009213189148,0.226300984684684
VBIMycSme59918_0069,pass,10.87,-0.0919846846846847,0.499009213189148,0.226300984684684
MSMEG_2989,pass,10.89,-0.0918506006006006,0.685976296981212,0.102884876945946
MSMEG_0005,pass,10.90,-0.0917624624624624,0.719913622685538,0.087272202018018
MSMEG_4181,pass,10.91,-0.0916699699699699,0.561332730148939,0.174945696864864
MSMEG_2177,pass,10.94,-0.0914168168168168,0.467243900095373,0.253846512288288
MSMEG_1190,pass,10.96,-0.0912780780780781,0.313685944444822,0.485618282486486
MSMEG_5504,pass,10.97,-0.0911834834834834,0.630215138844586,0.129965138954955
MSMEG_0475,pass,10.97,-0.0911438438438438,0.32798887695436,0.453425819723723
MSMEG_1063,pass,10.98,-0.0910719219219219,0.478352140633028,0.240953329486486
MSMEG_1204,pass,10.98,-0.0910533033033033,0.581936979574171,0.158668761198197
MSMEG_2754,pass,10.98,-0.0910516516516516,0.628999118642265,0.130267110882882
MSMEG_4923,pass,11.00,-0.090924024024024,0.637095920638139,0.125452275291291
MSMEG_1419,pass,11.02,-0.090723123123123,0.640119621994778,0.123272792156156
MSMEG_5656,pass,11.02,-0.0907222222222222,0.797811924140436,0.0555669546666665
MSMEG_6302,pass,11.03,-0.0906334834834834,0.454254834341815,0.262906851732732
MSMEG_5351,pass,11.04,-0.090584984984985,0.360687691615223,0.387461358882882
MSMEG_3157,pass,11.06,-0.0904525525525525,0.605340633647232,0.142101434426426
MSMEG_3372,pass,11.06,-0.0904466966966967,0.379919279700447,0.355693997198198
MSMEG_6338,pass,11.06,-0.0904108108108108,0.360997141584893,0.385455268708708
MSMEG_2192,pass,11.09,-0.0901866366366366,0.44087011008384,0.274802485198198
MSMEG_3331,pass,11.10,-0.0900995495495496,0.660424840815351,0.111196718927927
MSMEG_0895,pass,11.10,-0.0900938438438438,0.453605189250844,0.260467178279279
MSMEG_0307,pass,11.12,-0.0899448948948949,0.424465364293495,0.292224392261261
MSMEG_2260,pass,11.12,-0.0899258258258258,0.384618824429277,0.344680537165165
VBIMycSme59918_3356,pass,11.13,-0.0898714714714714,0.403442802681979,0.318161805873873
ORF35,pass,11.13,-0.0898274774774774,0.347010162705884,0.404498445486486
MSMEG_1601,pass,11.14,-0.0897708708708708,0.737739963621971,0.0763192166846847
MSMEG_3144,pass,11.14,-0.0897645645645645,0.636780682698715,0.122439947615615
MSMEG_2022,pass,11.14,-0.0897415915915915,0.46181549152533,0.250025584405405
MSMEG_4195,pass,11.14,-0.0897303303303303,0.523439769463869,0.195282728648648
MSMEG_0493,pass,11.15,-0.0897247747747748,0.303700505484553,0.491710564537537
MSMEG_0226,pass,11.15,-0.0896807807807808,0.596975479081051,0.144646509981981
MSMEG_6716,pass,11.15,-0.0896636636636636,0.352991245985326,0.392566650426426
MSMEG_0608,pass,11.16,-0.0895864864864864,0.710460581239956,0.0871338573573573
MSMEG_1288,pass,11.16,-0.0895845345345345,0.517865465806823,0.199045146783783
MSMEG_1738,pass,11.18,-0.0894250750750751,0.683218912641378,0.0987761768498498
MSMEG_3819,pass,11.19,-0.0893765765765765,0.63231364104585,0.123744703339339
MSMEG_4141,pass,11.20,-0.0892762762762763,0.471099230067348,0.238379091495495
MSMEG_2700,pass,11.21,-0.0891983483483483,0.611865839618489,0.13445393166066
MSMEG_6376,pass,11.22,-0.0891144144144144,0.314370156761897,0.461401005753753
MSMEG_3315,pass,11.23,-0.0890533033033033,0.479103719869977,0.229697358531531
VBIMycSme59918_2985,pass,11.25,-0.0888821321321321,0.321402021202069,0.444351966783783
MSMEG_1250,pass,11.26,-0.0888411411411411,0.496742917326644,0.213020151531531
MSMEG_6146,pass,11.26,-0.0888102102102102,0.447882690274829,0.259016303711711
MSMEG_2443,pass,11.26,-0.0888045045045045,0.583158209662113,0.150172036348348
MSMEG_4784,pass,11.27,-0.0887683183183183,0.65058693758411,0.112741550327327
MSMEG_1418,pass,11.27,-0.0887524024024024,0.631280573540518,0.122565446135135
MSMEG_0688,pass,11.27,-0.0887046546546547,0.565587218206805,0.161001546711711
MSMEG_1751,pass,11.27,-0.0887018018018018,0.737081858385698,0.0747659637357356
MSMEG_1833,pass,11.28,-0.0886527027027026,0.678222804742358,0.0993347159609609
MSMEG_0966,pass,11.29,-0.0886,0.31287000007206,0.459279067555555
MSMEG_1534,pass,11.30,-0.0885111111111111,0.324660777871596,0.434132155111111
ORF59,pass,11.31,-0.0884313813813814,0.5601846511819,0.163563432165165
MSMEG_6169,pass,11.31,-0.0884237237237237,0.416018983969304,0.292386556828828
MSMEG_5458,pass,11.35,-0.0881195195195195,0.492357298795963,0.213282993405405
MSMEG_4852,pass,11.35,-0.0880984984984985,0.320733590109435,0.437891915495495
MSMEG_3439,pass,11.39,-0.0878135135135135,0.480877641058253,0.221764527135135
MSMEG_1999,pass,11.39,-0.0878072072072072,0.661881122210425,0.104926206882882
MSMEG_0523,pass,11.39,-0.0877975975975976,0.653918644378459,0.108681085801801
VBIMycSme59918_0719,pass,11.40,-0.087716066066066,0.348917877081431,0.382476768945945
MSMEG_2400,pass,11.43,-0.087481981981982,0.446887696062265,0.252340157573573
MSMEG_0996,pass,11.44,-0.0874196696696696,0.431524321136505,0.268200234759759
MSMEG_1832,pass,11.47,-0.0871966966966967,0.617435285155585,0.125501163531531
MSMEG_0719,pass,11.48,-0.0871036036036036,0.635118305730005,0.116119166942942
MSMEG_1218,pass,11.49,-0.087036036036036,0.317542904056451,0.433715924960961
MSMEG_3323,pass,11.53,-0.0867579579579579,0.350875565277752,0.370960523135135
MSMEG_2639,pass,11.53,-0.0867034534534534,0.46971247743498,0.226092587504504
MSMEG_4447,pass,11.53,-0.0867009009009009,0.30147813833101,0.463986793045045
MSMEG_6399,pass,11.55,-0.0865569069069069,0.678590461354954,0.0945341423513514
MSMEG_2010,pass,11.56,-0.0865364864864865,0.700051947956861,0.0854768510240239
MSMEG_1967,pass,11.56,-0.0865115615615615,0.455424231306429,0.238410128705705
MSMEG_0717,pass,11.56,-0.0864903903903904,0.654234861399993,0.105321602162162
MSMEG_2290,pass,11.58,-0.0863827327327327,0.61105718745998,0.126529558279279
MSMEG_5437,pass,11.58,-0.0863774774774774,0.550505697305492,0.162292192708708
MSMEG_4166,pass,11.59,-0.0862615615615615,0.572037710702515,0.148302917261261
MSMEG_1323,pass,11.61,-0.0860995495495495,0.307108760840844,0.44556271715015
MSMEG_0170,pass,11.62,-0.0860687687687687,0.299114421635559,0.462418469837837
MSMEG_1783,pass,11.64,-0.0859367867867868,0.286124982007524,0.490861362615615
MSMEG_0765,pass,11.64,-0.0859058558558558,0.308778750703793,0.440098038819819
MSMEG_3811,pass,11.64,-0.0858975975975976,0.822571546606596,0.0423980458018018
MSMEG_5977,pass,11.64,-0.0858779279279279,0.29260365499109,0.474985552177177
MSMEG_1292,pass,11.66,-0.0857506006006006,0.414155220061903,0.277094551612612
MSMEG_3024,pass,11.66,-0.0857306306306306,0.471746136970924,0.21925049696096
MSMEG_6265,pass,11.67,-0.0857204204204204,0.426632910602161,0.263075989513513
ORF65,pass,11.68,-0.0856426426426426,0.536593680179354,0.16874493218018
MSMEG_5509,pass,11.68,-0.0856075075075075,0.454967099315618,0.233884075387387
MSMEG_2765,pass,11.70,-0.0854506006006006,0.679126279202852,0.0919068907237237
MSMEG_2948,pass,11.71,-0.085404954954955,0.591394667291865,0.134253922279279
MSMEG_5567,pass,11.71,-0.0853857357357357,0.33408430618164,0.387139999912912
MSMEG_0530,pass,11.72,-0.0852936936936937,0.769108177584394,0.0581820725405405
MSMEG_4747,pass,11.73,-0.0852645645645645,0.538665703985965,0.165869980504504
MSMEG_0866,pass,11.74,-0.0851453453453453,0.664595087803226,0.0974694094894896
MSMEG_4322,pass,11.75,-0.0851403903903903,0.773449805910988,0.0565636984954955
MSMEG_1639,pass,11.75,-0.0851130630630631,0.499009396648607,0.193752590387387
MSMEG_0546,pass,11.76,-0.0850051051051051,0.627699057643402,0.114173915927927
MSMEG_2284,pass,11.76,-0.0850028528528528,0.577309021209162,0.140934026183183
MSMEG_3976,pass,11.78,-0.084914114114114,0.609742042855685,0.122941812648648
MSMEG_4242,pass,11.78,-0.0848725225225225,0.555482857283435,0.153562896153153
MSMEG_6601,pass,11.79,-0.0848504504504504,0.676599612469615,0.091675083927928
MSMEG_5777,pass,11.80,-0.0847731231231231,0.50635080142846,0.186645499156156
MSMEG_0950,pass,11.80,-0.0847285285285285,0.531943724017424,0.168277453873873
MSMEG_3382,pass,11.81,-0.0846906906906906,0.474070316343084,0.211977853513513
MSMEG_3970,pass,11.82,-0.0845918918918919,0.451324189987802,0.231749549537537
MSMEG_4707,pass,11.85,-0.084404954954955,0.421596800564206,0.260377519612612
MSMEG_3325,pass,11.85,-0.0843714714714714,0.429105555670249,0.252299939651651
MSMEG_2983,pass,11.87,-0.0842355855855856,0.578959471071587,0.137467855864864
MSMEG_5298,pass,11.88,-0.0841918918918919,0.587543952140368,0.132559871315315
MSMEG_6046,pass,11.89,-0.0840962462462462,0.35301055536321,0.345300292513513
MSMEG_1673,pass,11.89,-0.0840846846846846,0.397325207162839,0.285696506018018
MSMEG_0252,pass,11.90,-0.0840403903903903,0.517452701138991,0.175460585162162
MSMEG_2171,pass,11.91,-0.0839801801801802,0.708649889908744,0.0772451618018017
MSMEG_2624,pass,11.91,-0.0839372372372372,0.777895739328711,0.0535894202162161
MSMEG_6881,pass,11.91,-0.083928978978979,0.527632671128657,0.167998836117117
MSMEG_2688,pass,11.91,-0.083928078078078,0.530000396074132,0.166406418819819
MSMEG_4671,pass,11.93,-0.0838372372372372,0.633188908121896,0.10847191266066
MSMEG_1540,pass,11.93,-0.0838328828828829,0.4390959846891,0.23916196115015
MSMEG_6488,pass,11.94,-0.0837417417417417,0.381323475541001,0.303101645405405
MSMEG_2371,pass,11.94,-0.0837322822822823,0.655398578730667,0.0982045584594596
MSMEG_6580,pass,11.95,-0.0836753753753753,0.37803455035132,0.306876989801801
MSMEG_6131,pass,11.96,-0.083634084084084,0.543835984986718,0.156298176873873
MSMEG_5867,pass,11.97,-0.0835542042042042,0.363164236036164,0.326133346351351
MSMEG_1586,pass,11.98,-0.0834542042042042,0.463450628932804,0.214801285018017
MSMEG_4973,pass,11.99,-0.0834345345345345,0.651195220578931,0.0993338202282281
MSMEG_1831,pass,11.99,-0.0834054054054054,0.807187294199967,0.044267393177177
MSMEG_3571,pass,12.01,-0.0832732732732732,0.331316253728724,0.372840874126126
MSMEG_1185,pass,12.01,-0.0832509009009008,0.55263157267928,0.149465769378378
MSMEG_2397,pass,12.01,-0.083237987987988,0.435731559610526,0.239025432489489
MSMEG_2959,pass,12.02,-0.0831954954954955,0.317797485532001,0.395819061681681
MSMEG_0480,pass,12.05,-0.0829617117117117,0.401278669373765,0.273569883168168
MSMEG_4497,pass,12.07,-0.0828797297297297,0.634762444146164,0.10529192772072
MSMEG_5798,pass,12.07,-0.0828405405405405,0.654720590856503,0.0964128117717716
MSMEG_2496,pass,12.08,-0.0828043543543543,0.335115947777121,0.362402672117116
MSMEG_5156,pass,12.08,-0.0827774774774774,0.599492444014195,0.121951064708708
MSMEG_6921,pass,12.08,-0.0827575075075075,0.490051844106986,0.189859801498498
MSMEG_4766,pass,12.09,-0.0827175675675675,0.441934235623816,0.2301746356006
MSMEG_6480,pass,12.09,-0.0827082582582582,0.558966491928921,0.143786391072072
MSMEG_2357,pass,12.09,-0.0826881381381382,0.738632424804029,0.0644531262072072
MSMEG_1303,pass,12.10,-0.0826291291291291,0.326206020873945,0.375695267795795
ORF53,pass,12.11,-0.082598048048048,0.29953506446675,0.425023085054054
MSMEG_2750,pass,12.11,-0.0825692192192191,0.620365726461679,0.111144555648648
MSMEG_5741,pass,12.11,-0.0825503003003003,0.609583346277836,0.116269760153153
MSMEG_2429,pass,12.12,-0.0824794294294294,0.413114647226317,0.257459068549549
MSMEG_4152,pass,12.13,-0.0824109609609609,0.524731748561808,0.163872333954954
MSMEG_1275,pass,12.14,-0.0824052552552552,0.39335013818316,0.278999120597597
MSMEG_2572,pass,12.14,-0.0823932432432432,0.378436388702388,0.297036698339339
MSMEG_0750,pass,12.15,-0.0822764264264264,0.513897734734066,0.170583100129128
MSMEG_2288,pass,12.15,-0.0822725225225225,0.582517099177416,0.129233129486486
MSMEG_5765,pass,12.16,-0.0822136636636636,0.267079065278942,0.494128044981981
MSMEG_6381,pass,12.17,-0.0822003003003003,0.498909996188009,0.180790065597597
MSMEG_3880,pass,12.17,-0.0821516516516516,0.625940408377433,0.107442133993994
MSMEG_4379,pass,12.19,-0.0820587087087087,0.632260624328343,0.104334412801801
MSMEG_2666,pass,12.20,-0.0819612612612612,0.719889680137403,0.0696329265105105
MSMEG_0896,pass,12.20,-0.0819522522522522,0.356375614121913,0.323132409753753
MSMEG_1935,pass,12.21,-0.0818743243243243,0.415723884597789,0.250982149726726
MSMEG_1350,pass,12.22,-0.0818174174174173,0.427093282325404,0.23921418454054
MSMEG_2647,pass,12.23,-0.081757957957958,0.697637684676378,0.077177733801802
MSMEG_6499,pass,12.23,-0.0817412912912913,0.368839249616633,0.304593101246246
MSMEG_4291,pass,12.24,-0.0817075075075075,0.477496555644216,0.194615335831831
MSMEG_6564,pass,12.24,-0.0817003003003003,0.408216802075862,0.257782410486486
MSMEG_6710,pass,12.24,-0.0816849849849849,0.354510949273142,0.323651716216216
MSMEG_1870,pass,12.24,-0.0816845345345345,0.368894620368501,0.304097925894895
MSMEG_0849,pass,12.25,-0.0816548048048048,0.353948513960332,0.324208761318318
MSMEG_1818,pass,12.25,-0.081604054054054,0.467366102667701,0.202175851828828
MSMEG_4659,pass,12.27,-0.0815151651651652,0.407426160083986,0.257456944273273
MSMEG_3341,pass,12.27,-0.0814881381381381,0.423264996923615,0.241038805318318
MSMEG_1722,pass,12.27,-0.0814827327327327,0.429304922917881,0.235127620945946
MSMEG_6455,pass,12.28,-0.0814641141141141,0.583470103520164,0.126210204093093
MSMEG_5261,pass,12.28,-0.081461111111111,0.519215816550474,0.163695649666666
MSMEG_0918,pass,12.28,-0.0814327327327327,0.604077612181074,0.115784269057056
MSMEG_5256,pass,12.28,-0.0814307807807808,0.616144323061695,0.110051745426426
MSMEG_0009,pass,12.29,-0.0813584084084084,0.697248629456393,0.0765662817387387
MSMEG_1914,pass,12.30,-0.0813319819819819,0.620133757703156,0.107944932573573
MSMEG_4570,pass,12.30,-0.0812987987987988,0.555676351189311,0.140792653117117
MSMEG_2191,pass,12.30,-0.0812849849849849,0.358614936819524,0.31480770066066
MSMEG_0976,pass,12.33,-0.0811324324324324,0.625215248190147,0.105117631267267
MSMEG_3741,pass,12.34,-0.0810418918918918,0.820560258165431,0.0382614583153152
MSMEG_5170,pass,12.34,-0.0810181681681682,0.560081745906287,0.137347141162162
MSMEG_4765,pass,12.35,-0.0810043543543543,0.468230871689343,0.19852446145045
MSMEG_0736,pass,12.35,-0.0809783783783783,0.688547374715598,0.0790188201681683
MSMEG_2910,pass,12.35,-0.0809654654654654,0.508160033613565,0.169027421117117
MSMEG_1270,pass,12.35,-0.0809504504504504,0.431775633301473,0.229738871483483
MSMEG_2957,pass,12.39,-0.0807264264264264,0.680219029048446,0.0816149117957957
MSMEG_2883,pass,12.43,-0.0804503003003003,0.562592956809846,0.134054389930931
MSMEG_5788,pass,12.44,-0.0804126126126126,0.574620727909682,0.127519793717717
MSMEG_3764,pass,12.44,-0.0803671171171171,0.695116511654912,0.0754687749279279
MSMEG_4057,pass,12.44,-0.0803560060060059,0.584181845067662,0.122440838927927
MSMEG_6677,pass,12.45,-0.0803336336336337,0.331210189041196,0.347148267819819
MSMEG_0884,pass,12.46,-0.0802301801801802,0.534664862160162,0.149242996357357
MSMEG_5781,pass,12.47,-0.0802207207207207,0.580965183339194,0.123653764384384
MSMEG_0693,pass,12.47,-0.0801852852852852,0.485446299425941,0.181557038054054
MSMEG_0296,pass,12.47,-0.0801737237237237,0.457768538922726,0.202832293606606
MSMEG_1117,pass,12.49,-0.0800938438438439,0.35084725525045,0.316199594279279
MSMEG_4343,pass,12.49,-0.0800647147147147,0.271953891325008,0.457172553054054
MSMEG_4898,pass,12.49,-0.0800647147147147,0.470358995447833,0.192295308165165
MSMEG_5526,pass,12.49,-0.0800527027027027,0.58341815001395,0.12190081996096
MSMEG_3395,pass,12.51,-0.0799606606606607,0.475762143983613,0.187683227927927
MSMEG_2714,pass,12.52,-0.0798444444444444,0.45647945036415,0.202217326666666
MSMEG_4689,pass,12.53,-0.0798247747747748,0.664044700639714,0.0858803498708706
MSMEG_6557,pass,12.53,-0.0798174174174174,0.662816125504658,0.0863382605405405
MSMEG_5675,pass,12.53,-0.0798051051051051,0.50594795447029,0.165677077705705
MSMEG_5405,pass,12.55,-0.0796528528528528,0.457161932188642,0.200695265405405
MSMEG_4883,pass,12.56,-0.0796183183183183,0.259009240168562,0.483123046882883
MSMEG_0674,pass,12.56,-0.0796043543543543,0.727508635867906,0.0632298947837836
MSMEG_0129,pass,12.57,-0.0795804804804804,0.474175532031804,0.187089315183183
MSMEG_5595,pass,12.58,-0.0795175675675675,0.367551664903708,0.2898458276006
MSMEG_1010,pass,12.59,-0.0794262762762762,0.640803147506288,0.0942042531621621
MSMEG_1317,pass,12.59,-0.079419069069069,0.633826726716286,0.0970733234684688
MSMEG_0712,pass,12.60,-0.0793942942942943,0.383888551298517,0.269505060732732
MSMEG_4946,pass,12.60,-0.0793938438438438,0.462974524710773,0.194780587612612
MSMEG_0548,pass,12.61,-0.0793240240240239,0.394081254191537,0.25773435218018
MSMEG_3674,pass,12.62,-0.0792484984984985,0.575329507988308,0.123495673162162
MSMEG_6042,pass,12.62,-0.0792319819819819,0.489447460848173,0.174449456573573
MSMEG_1008,pass,12.63,-0.0791965465465465,0.556360431926688,0.133235742615615
MSMEG_5028,pass,12.63,-0.0791825825825826,0.577109085978228,0.122395087651651
MSMEG_4354,pass,12.63,-0.0791576576576576,0.31643398673306,0.360593113393393
MSMEG_5562,pass,12.64,-0.0791273273273274,0.511803340759965,0.159103195039039
MSMEG_0679,pass,12.64,-0.0791015015015015,0.694884458000556,0.0731906168288288
MSMEG_2428,pass,12.65,-0.0790617117117117,0.406931307025218,0.242689251168168
VBIMycSme59918_3469,pass,12.65,-0.0790456456456456,0.423507609175379,0.226580475783784
MSMEG_6753,pass,12.68,-0.078895045045045,0.331313426449516,0.334670355168168
MSMEG_0383,pass,12.70,-0.0787567567567567,0.423991057035932,0.224482451783783
VBIMycSme59918_5409,pass,12.70,-0.078753003003003,0.482354931796539,0.177310242759759
MSMEG_5655,pass,12.71,-0.0786788288288288,0.653526734621833,0.0874291717927926
MSMEG_3946,pass,12.71,-0.0786786786786786,0.629345487872728,0.0971244348228228
MSMEG_0422,pass,12.71,-0.0786615615615616,0.656156765262214,0.0863798052612613
VBIMycSme59918_0792,pass,12.71,-0.078656006006006,0.474601828513015,0.182455580261261
MSMEG_4368,pass,12.72,-0.0785977477477477,0.42204045482846,0.225370870087086
MSMEG_3483,pass,12.74,-0.0785046546546547,0.528908312704831,0.146234580489489
MSMEG_5678,pass,12.75,-0.0784472972972973,0.402942968871404,0.242919527072072
MSMEG_2884,pass,12.76,-0.078378978978979,0.326501460461275,0.337586409117117
MSMEG_3658,pass,12.76,-0.078365015015015,0.339825561225051,0.317820074327327
MSMEG_1398,pass,12.76,-0.0783503003003003,0.608831122435961,0.105071032597597
