locus_tag,name,tnseq_ess,crispr_ess
MSMEG6341,MSMEG6341,NonEssential,NonEssential
MSMEG6342,MSMEG6342,NonEssential,NonEssential
MSMEG6343,MSMEG6343,NonEssential,NonEssential
MSMEG6344,MSMEG6344,NonEssential,NonEssential
MSMEG6345,MSMEG6345,NonEssential,NonEssential
MSMEG6346,MSMEG6346,NonEssential,NonEssential
MSMEG6347,MSMEG6347,NonEssential,NonEssential
MSMEG6348,MSMEG6348,NonEssential,NonEssential
MSMEG6349,MSMEG6349,Uncertain,NonEssential
MSMEG6350,MSMEG6350,Uncertain,NonEssential
MSMEG6351,hisC,NonEssential,NonEssential
MSMEG6352,MSMEG6352,NonEssential,NonEssential
MSMEG6353,MSMEG6353,NonEssential,NonEssential
MSMEG6354,MSMEG6354,NonEssential,NonEssential
MSMEG6355,MSMEG6355,NonEssential,NonEssential
MSMEG6356,MSMEG6356,NonEssential,NonEssential
MSMEG6357,MSMEG6357,NonEssential,NonEssential
MSMEG6358,MSMEG6358,NonEssential,NonEssential
MSMEG6359,MSMEG6359,NonEssential,NonEssential
MSMEG6360,MSMEG6360,Uncertain,NonEssential
MSMEG6361,MSMEG6361,NonEssential,NonEssential
MSMEG6362,MSMEG6362,NonEssential,NonEssential
MSMEG6363,MSMEG6363,NonEssential,NonEssential
MSMEG6364,MSMEG6364,Uncertain,NonEssential
MSMEG6365,MSMEG6365,NonEssential,Essential
MSMEG6366,MSMEG6366,Essential,Essential
MSMEG6367,MSMEG6367,Essential,Essential
MSMEG6368,MSMEG6368,NonEssential,NonEssential
MSMEG6369,MSMEG6369,Essential,Essential
MSMEG6370,pcaC,NonEssential,NonEssential
MSMEG6371,MSMEG6371,NonEssential,NonEssential
MSMEG6372,MSMEG6372,NonEssential,NonEssential
MSMEG6373,MSMEG6373,NonEssential,NonEssential
MSMEG6374,panE,NonEssential,NonEssential
MSMEG6375,MSMEG6375,NonEssential,NonEssential
MSMEG6376,MSMEG6376,NonEssential,NonEssential
MSMEG6377,MSMEG6377,NonEssential,NonEssential
MSMEG6378,MSMEG6378,NonEssential,NonEssential
MSMEG6379,MSMEG6379,NonEssential,NonEssential
MSMEG6380,MSMEG6380,NonEssential,NonEssential
MSMEG6381,MSMEG6381,NonEssential,NonEssential
MSMEG6382,MSMEG6382,Essential,Essential
MSMEG6383,MSMEG6383,NonEssential,NonEssential
MSMEG6384,katG,NonEssential,NonEssential
MSMEG6385,MSMEG6385,NonEssential,Essential
MSMEG6386,MSMEG6386,Essential,Essential
MSMEG6387,MSMEG6387,Essential,Essential
MSMEG6388,MSMEG6388,Essential,Essential
MSMEG6389,MSMEG6389,Essential,Essential
MSMEG6390,MSMEG6390,NonEssential,NonEssential
MSMEG6391,MSMEG6391,Essential,Essential
MSMEG6392,MSMEG6392,Essential,Essential
MSMEG6393,MSMEG6393,Essential,Essential
MSMEG6394,MSMEG6394,Essential,NonEssential
MSMEG6395,MSMEG6395,NonEssential,NonEssential
MSMEG6396,MSMEG6396,NonEssential,NonEssential
MSMEG6397,MSMEG6397,NonEssential,NonEssential
MSMEG6398,MSMEG6398,NonEssential,NonEssential
MSMEG6399,MSMEG6399,NonEssential,NonEssential
MSMEG6400,MSMEG6400,Essential,Essential
MSMEG6401,MSMEG6401,Essential,Essential
MSMEG6402,MSMEG6402,NonEssential,NonEssential
MSMEG6403,MSMEG6403,Essential,Essential
MSMEG6404,glf,Essential,Essential
MSMEG6405,MSMEG6405,NonEssential,NonEssential
MSMEG6406,MSMEG6406,NonEssential,NonEssential
MSMEG6407,MSMEG6407,NonEssential,NonEssential
MSMEG6408,MSMEG6408,NonEssential,NonEssential
MSMEG6409,MSMEG6409,Essential,NonEssential
MSMEG6410,MSMEG6410,NonEssential,NonEssential
MSMEG6411,MSMEG6411,NonEssential,NonEssential
MSMEG6412,MSMEG6412,NonEssential,NonEssential
MSMEG6413,serS,Essential,Essential
MSMEG6414,MSMEG6414,NonEssential,NonEssential
MSMEG6415,MSMEG6415,NonEssential,NonEssential
MSMEG6416,MSMEG6416,NonEssential,NonEssential
MSMEG6418,MSMEG6418,NonEssential,Essential
MSMEG6419,MSMEG6419,NonEssential,NonEssential
MSMEG6420,MSMEG6420,NonEssential,NonEssential
MSMEG6421,MSMEG6421,NonEssential,NonEssential
MSMEG6422,MSMEG6422,NonEssential,NonEssential
MSMEG6423,MSMEG6423,NonEssential,NonEssential
MSMEG6424,MSMEG6424,NonEssential,NonEssential
MSMEG6425,MSMEG6425,NonEssential,NonEssential
MSMEG6426,MSMEG6426,NonEssential,NonEssential
MSMEG6427,MSMEG6427,NonEssential,NonEssential
MSMEG6428,MSMEG6428,NonEssential,NonEssential
MSMEG6430,MSMEG6430,NonEssential,NonEssential
MSMEG6431,MSMEG6431,NonEssential,NonEssential
MSMEG6432,MSMEG6432,NonEssential,NonEssential
MSMEG6433,MSMEG6433,NonEssential,NonEssential
MSMEG6434,MSMEG6434,NonEssential,NonEssential
MSMEG6435,MSMEG6435,NonEssential,NonEssential
MSMEG6436,MSMEG6436,NonEssential,NonEssential
MSMEG6437,MSMEG6437,NonEssential,NonEssential
MSMEG6438,MSMEG6438,Unknown,NonEssential
MSMEG6439,MSMEG6439,NonEssential,NonEssential
MSMEG6440,MSMEG6440,NonEssential,NonEssential
MSMEG6441,MSMEG6441,NonEssential,NonEssential
MSMEG6442,MSMEG6442,NonEssential,NonEssential
MSMEG6443,dinP,NonEssential,NonEssential
MSMEG6444,MSMEG6444,NonEssential,NonEssential
MSMEG6445,MSMEG6445,NonEssential,NonEssential
MSMEG6446,MSMEG6446,NonEssential,NonEssential
MSMEG6447,MSMEG6447,NonEssential,NonEssential
MSMEG6448,MSMEG6448,NonEssential,NonEssential
MSMEG6449,MSMEG6449,NonEssential,NonEssential
MSMEG6450,MSMEG6450,NonEssential,NonEssential
MSMEG6451,MSMEG6451,NonEssential,NonEssential
MSMEG6452,MSMEG6452,NonEssential,NonEssential
MSMEG6453,MSMEG6453,NonEssential,NonEssential
MSMEG6454,MSMEG6454,NonEssential,NonEssential
MSMEG6455,MSMEG6455,NonEssential,NonEssential
MSMEG6456,MSMEG6456,NonEssential,NonEssential
MSMEG6457,MSMEG6457,NonEssential,NonEssential
MSMEG6458,gltD,NonEssential,Essential
MSMEG6459,MSMEG6459,NonEssential,Essential
MSMEG6460,MSMEG6460,NonEssential,NonEssential
MSMEG6464,MSMEG6464,NonEssential,NonEssential
MSMEG6465,MSMEG6465,NonEssential,NonEssential
MSMEG6466,MSMEG6466,NonEssential,NonEssential
MSMEG6467,MSMEG6467,NonEssential,NonEssential
MSMEG6468,MSMEG6468,NonEssential,NonEssential
MSMEG6469,MSMEG6469,NonEssential,NonEssential
MSMEG6470,MSMEG6470,Unknown,NonEssential
MSMEG6471,MSMEG6471,NonEssential,NonEssential
MSMEG6473,MSMEG6473,NonEssential,NonEssential
MSMEG6474,MSMEG6474,NonEssential,NonEssential
MSMEG6475,MSMEG6475,NonEssential,NonEssential
MSMEG6476,MSMEG6476,NonEssential,NonEssential
MSMEG6477,msrA,NonEssential,NonEssential
MSMEG6478,MSMEG6478,NonEssential,NonEssential
MSMEG6479,MSMEG6479,NonEssential,NonEssential
MSMEG6480,MSMEG6480,NonEssential,NonEssential
MSMEG6481,MSMEG6481,NonEssential,NonEssential
MSMEG6482,MSMEG6482,NonEssential,NonEssential
MSMEG6483,MSMEG6483,NonEssential,NonEssential
MSMEG6484,MSMEG6484,NonEssential,NonEssential
MSMEG6485,MSMEG6485,NonEssential,NonEssential
MSMEG6486,MSMEG6486,NonEssential,NonEssential
MSMEG6487,MSMEG6487,NonEssential,NonEssential
MSMEG6488,MSMEG6488,NonEssential,NonEssential
MSMEG6489,MSMEG6489,NonEssential,NonEssential
MSMEG6490,MSMEG6490,NonEssential,NonEssential
MSMEG6491,MSMEG6491,NonEssential,NonEssential
MSMEG6492,MSMEG6492,NonEssential,NonEssential
MSMEG6493,MSMEG6493,NonEssential,NonEssential
MSMEG6494,MSMEG6494,NonEssential,NonEssential
MSMEG6495,MSMEG6495,NonEssential,NonEssential
MSMEG6496,MSMEG6496,NonEssential,NonEssential
MSMEG6497,MSMEG6497,NonEssential,NonEssential
MSMEG6498,MSMEG6498,NonEssential,NonEssential
MSMEG6499,MSMEG6499,NonEssential,NonEssential
MSMEG6500,MSMEG6500,NonEssential,NonEssential
MSMEG6501,MSMEG6501,NonEssential,NonEssential
MSMEG6502,MSMEG6502,NonEssential,NonEssential
MSMEG6503,MSMEG6503,NonEssential,NonEssential
MSMEG6504,MSMEG6504,NonEssential,NonEssential
MSMEG6505,MSMEG6505,NonEssential,NonEssential
MSMEG6506,MSMEG6506,NonEssential,NonEssential
MSMEG6507,glgX,NonEssential,NonEssential
MSMEG6508,MSMEG6508,Unknown,NonEssential
MSMEG6509,MSMEG6509,NonEssential,NonEssential
MSMEG6510,MSMEG6510,NonEssential,NonEssential
MSMEG6511,MSMEG6511,NonEssential,NonEssential
MSMEG6512,MSMEG6512,NonEssential,NonEssential
MSMEG6513,MSMEG6513,NonEssential,NonEssential
MSMEG6514,MSMEG6514,NonEssential,NonEssential
MSMEG6515,treS,NonEssential,NonEssential
MSMEG6516,MSMEG6516,NonEssential,NonEssential
MSMEG6517,MSMEG6517,NonEssential,NonEssential
MSMEG6518,MSMEG6518,NonEssential,NonEssential
MSMEG6519,MSMEG6519,NonEssential,NonEssential
MSMEG6520,MSMEG6520,Essential,Essential
MSMEG6521,MSMEG6521,NonEssential,NonEssential
MSMEG6522,MSMEG6522,NonEssential,NonEssential
MSMEG6523,MSMEG6523,NonEssential,NonEssential
MSMEG6524,MSMEG6524,NonEssential,NonEssential
MSMEG6525,MSMEG6525,NonEssential,NonEssential
MSMEG6526,MSMEG6526,NonEssential,NonEssential
MSMEG6527,MSMEG6527,NonEssential,NonEssential
MSMEG6528,MSMEG6528,NonEssential,NonEssential
MSMEG6529,MSMEG6529,NonEssential,NonEssential
MSMEG6530,MSMEG6530,NonEssential,NonEssential
MSMEG6531,MSMEG6531,NonEssential,NonEssential
MSMEG6532,MSMEG6532,NonEssential,NonEssential
MSMEG6533,MSMEG6533,NonEssential,NonEssential
MSMEG6534,MSMEG6534,NonEssential,NonEssential
MSMEG6535,fusA,NonEssential,NonEssential
MSMEG6536,MSMEG6536,NonEssential,NonEssential
MSMEG6537,MSMEG6537,NonEssential,NonEssential
MSMEG6538,MSMEG6538,NonEssential,NonEssential
MSMEG6539,MSMEG6539,NonEssential,NonEssential
MSMEG6540,MSMEG6540,NonEssential,NonEssential
MSMEG6541,MSMEG6541,NonEssential,NonEssential
MSMEG6542,MSMEG6542,NonEssential,NonEssential
MSMEG6543,MSMEG6543,Uncertain,NonEssential
MSMEG6544,MSMEG6544,NonEssential,NonEssential
MSMEG6545,MSMEG6545,NonEssential,NonEssential
MSMEG6546,MSMEG6546,NonEssential,NonEssential
MSMEG6547,MSMEG6547,NonEssential,NonEssential
MSMEG6548,MSMEG6548,NonEssential,NonEssential
MSMEG6549,MSMEG6549,NonEssential,NonEssential
MSMEG6551,MSMEG6551,NonEssential,NonEssential
MSMEG6552,MSMEG6552,NonEssential,NonEssential
MSMEG6553,MSMEG6553,NonEssential,NonEssential
MSMEG6554,MSMEG6554,NonEssential,Essential
MSMEG6555,MSMEG6555,NonEssential,NonEssential
MSMEG6556,MSMEG6556,NonEssential,NonEssential
MSMEG6557,MSMEG6557,NonEssential,NonEssential
MSMEG6558,MSMEG6558,NonEssential,NonEssential
MSMEG6559,MSMEG6559,NonEssential,NonEssential
MSMEG6560,MSMEG6560,NonEssential,NonEssential
MSMEG6561,MSMEG6561,NonEssential,NonEssential
MSMEG6562,MSMEG6562,NonEssential,NonEssential
MSMEG6563,MSMEG6563,NonEssential,NonEssential
MSMEG6564,MSMEG6564,NonEssential,NonEssential
MSMEG6565,MSMEG6565,NonEssential,NonEssential
MSMEG6566,MSMEG6566,NonEssential,NonEssential
MSMEG6567,MSMEG6567,NonEssential,NonEssential
MSMEG6568,MSMEG6568,NonEssential,NonEssential
MSMEG6569,MSMEG6569,NonEssential,NonEssential
MSMEG6570,MSMEG6570,NonEssential,NonEssential
MSMEG6571,MSMEG6571,NonEssential,NonEssential
MSMEG6572,MSMEG6572,NonEssential,NonEssential
MSMEG6573,MSMEG6573,NonEssential,NonEssential
MSMEG6574,MSMEG6574,NonEssential,NonEssential
MSMEG6575,MSMEG6575,NonEssential,NonEssential
MSMEG6576,MSMEG6576,NonEssential,NonEssential
MSMEG6577,MSMEG6577,NonEssential,NonEssential
MSMEG6579,MSMEG6579,NonEssential,NonEssential
MSMEG6580,MSMEG6580,NonEssential,NonEssential
MSMEG6581,MSMEG6581,NonEssential,NonEssential
MSMEG6582,MSMEG6582,NonEssential,NonEssential
MSMEG6583,MSMEG6583,NonEssential,NonEssential
MSMEG6584,MSMEG6584,NonEssential,NonEssential
MSMEG6585,MSMEG6585,NonEssential,NonEssential
MSMEG6586,MSMEG6586,NonEssential,NonEssential
MSMEG6587,hrpA,NonEssential,NonEssential
MSMEG6588,MSMEG6588,NonEssential,NonEssential
MSMEG6590,MSMEG6590,NonEssential,NonEssential
MSMEG6591,MSMEG6591,NonEssential,NonEssential
MSMEG6592,MSMEG6592,NonEssential,NonEssential
MSMEG6593,MSMEG6593,NonEssential,NonEssential
MSMEG6594,MSMEG6594,NonEssential,NonEssential
MSMEG6595,MSMEG6595,NonEssential,NonEssential
MSMEG6596,MSMEG6596,NonEssential,NonEssential
MSMEG6597,MSMEG6597,NonEssential,NonEssential
MSMEG6598,MSMEG6598,NonEssential,NonEssential
MSMEG6599,MSMEG6599,Uncertain,NonEssential
MSMEG6600,MSMEG6600,NonEssential,NonEssential
MSMEG6601,MSMEG6601,NonEssential,NonEssential
MSMEG6602,MSMEG6602,NonEssential,NonEssential
MSMEG6603,MSMEG6603,NonEssential,NonEssential
MSMEG6604,MSMEG6604,NonEssential,NonEssential
MSMEG6605,MSMEG6605,NonEssential,NonEssential
MSMEG6606,MSMEG6606,NonEssential,NonEssential
MSMEG6607,MSMEG6607,NonEssential,NonEssential
MSMEG6608,MSMEG6608,NonEssential,NonEssential
MSMEG6609,MSMEG6609,NonEssential,NonEssential
MSMEG6610,MSMEG6610,NonEssential,NonEssential
MSMEG6611,MSMEG6611,NonEssential,NonEssential
MSMEG6612,moxR,NonEssential,NonEssential
MSMEG6613,MSMEG6613,NonEssential,NonEssential
MSMEG6614,MSMEG6614,NonEssential,NonEssential
MSMEG6615,MSMEG6615,NonEssential,NonEssential
MSMEG6616,MSMEG6616,NonEssential,NonEssential
MSMEG6617,MSMEG6617,NonEssential,NonEssential
MSMEG6618,MSMEG6618,Uncertain,NonEssential
MSMEG6619,MSMEG6619,Uncertain,NonEssential
MSMEG6620,MSMEG6620,NonEssential,NonEssential
MSMEG6621,MSMEG6621,NonEssential,NonEssential
MSMEG6622,MSMEG6622,NonEssential,NonEssential
MSMEG6623,MSMEG6623,NonEssential,NonEssential
MSMEG6624,MSMEG6624,NonEssential,NonEssential
MSMEG6625,MSMEG6625,NonEssential,NonEssential
MSMEG6626,MSMEG6626,NonEssential,NonEssential
MSMEG6627,MSMEG6627,NonEssential,NonEssential
MSMEG6628,MSMEG6628,NonEssential,NonEssential
MSMEG6629,mdcH,NonEssential,NonEssential
MSMEG6630,MSMEG6630,NonEssential,NonEssential
MSMEG6631,mdcG,NonEssential,NonEssential
MSMEG6632,MSMEG6632,NonEssential,NonEssential
MSMEG6633,mdcC,NonEssential,NonEssential
MSMEG6634,mdcB,NonEssential,NonEssential
MSMEG6635,MSMEG6635,NonEssential,NonEssential
MSMEG6636,MSMEG6636,NonEssential,NonEssential
MSMEG6637,MSMEG6637,NonEssential,NonEssential
MSMEG6638,metE,NonEssential,NonEssential
MSMEG6639,MSMEG6639,NonEssential,NonEssential
MSMEG6640,MSMEG6640,NonEssential,NonEssential
MSMEG6641,MSMEG6641,NonEssential,NonEssential
MSMEG6642,MSMEG6642,NonEssential,NonEssential
MSMEG6643,MSMEG6643,NonEssential,NonEssential
MSMEG6644,MSMEG6644,NonEssential,NonEssential
MSMEG6645,MSMEG6645,NonEssential,NonEssential
MSMEG6646,prpB,NonEssential,NonEssential
MSMEG6647,MSMEG6647,NonEssential,NonEssential
MSMEG6648,pyc,NonEssential,NonEssential
MSMEG6649,MSMEG6649,NonEssential,NonEssential
MSMEG6650,MSMEG6650,NonEssential,NonEssential
MSMEG6651,MSMEG6651,Unknown,NonEssential
MSMEG6652,MSMEG6652,NonEssential,NonEssential
MSMEG6653,MSMEG6653,Uncertain,NonEssential
MSMEG6654,MSMEG6654,NonEssential,NonEssential
MSMEG6655,MSMEG6655,NonEssential,NonEssential
MSMEG6656,MSMEG6656,NonEssential,NonEssential
MSMEG6657,MSMEG6657,NonEssential,NonEssential
MSMEG6658,MSMEG6658,NonEssential,NonEssential
MSMEG6659,MSMEG6659,NonEssential,NonEssential
MSMEG6660,MSMEG6660,NonEssential,NonEssential
MSMEG6661,MSMEG6661,NonEssential,NonEssential
MSMEG6662,MSMEG6662,NonEssential,NonEssential
MSMEG6663,MSMEG6663,NonEssential,NonEssential
MSMEG6664,MSMEG6664,NonEssential,NonEssential
MSMEG6665,MSMEG6665,NonEssential,NonEssential
MSMEG6666,MSMEG6666,NonEssential,NonEssential
MSMEG6667,MSMEG6667,NonEssential,NonEssential
MSMEG6668,MSMEG6668,NonEssential,NonEssential
MSMEG6669,MSMEG6669,NonEssential,NonEssential
MSMEG6670,MSMEG6670,NonEssential,NonEssential
MSMEG6671,MSMEG6671,NonEssential,NonEssential
MSMEG6672,MSMEG6672,NonEssential,NonEssential
MSMEG6673,MSMEG6673,NonEssential,NonEssential
MSMEG6674,MSMEG6674,NonEssential,NonEssential
MSMEG6675,MSMEG6675,NonEssential,NonEssential
MSMEG6676,MSMEG6676,NonEssential,NonEssential
MSMEG6677,MSMEG6677,NonEssential,NonEssential
MSMEG6678,MSMEG6678,NonEssential,NonEssential
MSMEG6679,MSMEG6679,NonEssential,NonEssential
MSMEG6680,MSMEG6680,NonEssential,NonEssential
MSMEG6681,MSMEG6681,NonEssential,NonEssential
MSMEG6682,MSMEG6682,NonEssential,NonEssential
MSMEG6683,MSMEG6683,NonEssential,NonEssential
MSMEG6684,MSMEG6684,NonEssential,NonEssential
MSMEG6685,gabT,NonEssential,NonEssential
MSMEG6686,MSMEG6686,NonEssential,NonEssential
MSMEG6687,MSMEG6687,NonEssential,NonEssential
MSMEG6688,MSMEG6688,NonEssential,NonEssential
MSMEG6689,MSMEG6689,NonEssential,NonEssential
MSMEG6690,MSMEG6690,NonEssential,NonEssential
MSMEG6691,MSMEG6691,NonEssential,NonEssential
MSMEG6692,MSMEG6692,NonEssential,NonEssential
MSMEG6693,MSMEG6693,NonEssential,NonEssential
MSMEG6694,MSMEG6694,NonEssential,NonEssential
MSMEG6695,MSMEG6695,NonEssential,NonEssential
MSMEG6699,MSMEG6699,NonEssential,NonEssential
MSMEG6700,MSMEG6700,NonEssential,NonEssential
MSMEG6701,MSMEG6701,NonEssential,NonEssential
MSMEG6702,MSMEG6702,NonEssential,NonEssential
MSMEG6703,MSMEG6703,NonEssential,NonEssential
MSMEG6704,MSMEG6704,NonEssential,NonEssential
MSMEG6705,MSMEG6705,NonEssential,NonEssential
MSMEG6706,MSMEG6706,NonEssential,NonEssential
MSMEG6707,MSMEG6707,NonEssential,NonEssential
MSMEG6708,MSMEG6708,NonEssential,NonEssential
MSMEG6709,MSMEG6709,NonEssential,NonEssential
MSMEG6710,MSMEG6710,NonEssential,NonEssential
MSMEG6711,MSMEG6711,NonEssential,NonEssential
MSMEG6712,MSMEG6712,NonEssential,NonEssential
MSMEG6713,MSMEG6713,NonEssential,NonEssential
MSMEG6714,MSMEG6714,NonEssential,NonEssential
MSMEG6715,MSMEG6715,NonEssential,NonEssential
MSMEG6716,MSMEG6716,NonEssential,NonEssential
MSMEG6717,MSMEG6717,NonEssential,NonEssential
MSMEG6718,MSMEG6718,NonEssential,NonEssential
MSMEG6719,MSMEG6719,NonEssential,NonEssential
MSMEG6720,MSMEG6720,NonEssential,NonEssential
MSMEG6721,MSMEG6721,Unknown,NonEssential
MSMEG6722,MSMEG6722,NonEssential,NonEssential
MSMEG6723,MSMEG6723,NonEssential,NonEssential
MSMEG6724,MSMEG6724,NonEssential,NonEssential
MSMEG6725,MSMEG6725,NonEssential,NonEssential
MSMEG6726,MSMEG6726,NonEssential,NonEssential
MSMEG6727,MSMEG6727,NonEssential,NonEssential
MSMEG6728,MSMEG6728,NonEssential,NonEssential
MSMEG6729,MSMEG6729,NonEssential,NonEssential
MSMEG6730,MSMEG6730,NonEssential,NonEssential
MSMEG6731,MSMEG6731,NonEssential,NonEssential
MSMEG6732,MSMEG6732,NonEssential,NonEssential
MSMEG6733,MSMEG6733,NonEssential,NonEssential
MSMEG6734,MSMEG6734,NonEssential,NonEssential
MSMEG6735,MSMEG6735,NonEssential,NonEssential
MSMEG6736,MSMEG6736,NonEssential,NonEssential
MSMEG6737,MSMEG6737,NonEssential,NonEssential
MSMEG6738,MSMEG6738,NonEssential,NonEssential
MSMEG6739,MSMEG6739,NonEssential,NonEssential
MSMEG6740,MSMEG6740,NonEssential,NonEssential
MSMEG6741,MSMEG6741,NonEssential,NonEssential
MSMEG6742,MSMEG6742,NonEssential,NonEssential
MSMEG6743,MSMEG6743,NonEssential,NonEssential
MSMEG6744,MSMEG6744,NonEssential,NonEssential
MSMEG6745,MSMEG6745,NonEssential,NonEssential
MSMEG6746,MSMEG6746,NonEssential,NonEssential
MSMEG6747,MSMEG6747,NonEssential,NonEssential
MSMEG6748,MSMEG6748,NonEssential,NonEssential
MSMEG6749,MSMEG6749,NonEssential,NonEssential
MSMEG6750,MSMEG6750,NonEssential,NonEssential
MSMEG6751,MSMEG6751,NonEssential,NonEssential
MSMEG6752,MSMEG6752,NonEssential,NonEssential
MSMEG6753,MSMEG6753,NonEssential,NonEssential
MSMEG6754,MSMEG6754,NonEssential,NonEssential
MSMEG6755,MSMEG6755,NonEssential,NonEssential
MSMEG6756,glpK,NonEssential,NonEssential
MSMEG6757,MSMEG6757,NonEssential,NonEssential
MSMEG6758,MSMEG6758,NonEssential,NonEssential
MSMEG6759,glpK,NonEssential,NonEssential
MSMEG6760,MSMEG6760,NonEssential,NonEssential
MSMEG6761,MSMEG6761,NonEssential,Essential
MSMEG6762,MSMEG6762,NonEssential,NonEssential
MSMEG6763,MSMEG6763,NonEssential,NonEssential
MSMEG6764,MSMEG6764,NonEssential,NonEssential
MSMEG6765,MSMEG6765,NonEssential,NonEssential
MSMEG6766,MSMEG6766,NonEssential,NonEssential
MSMEG6767,MSMEG6767,NonEssential,NonEssential
MSMEG6768,MSMEG6768,NonEssential,NonEssential
MSMEG6769,MSMEG6769,NonEssential,NonEssential
MSMEG6770,MSMEG6770,NonEssential,NonEssential
MSMEG6771,MSMEG6771,NonEssential,NonEssential
MSMEG6772,MSMEG6772,NonEssential,NonEssential
MSMEG6773,MSMEG6773,NonEssential,NonEssential
MSMEG6774,MSMEG6774,NonEssential,NonEssential
MSMEG6775,MSMEG6775,NonEssential,NonEssential
MSMEG6776,MSMEG6776,NonEssential,NonEssential
MSMEG6777,MSMEG6777,NonEssential,NonEssential
MSMEG6778,MSMEG6778,NonEssential,NonEssential
MSMEG6779,MSMEG6779,NonEssential,NonEssential
MSMEG6780,MSMEG6780,NonEssential,NonEssential
MSMEG6781,MSMEG6781,NonEssential,NonEssential
MSMEG6782,MSMEG6782,NonEssential,NonEssential
MSMEG6783,MSMEG6783,NonEssential,NonEssential
MSMEG6784,MSMEG6784,NonEssential,NonEssential
MSMEG6785,tpiA,NonEssential,NonEssential
MSMEG6786,MSMEG6786,NonEssential,NonEssential
MSMEG6787,MSMEG6787,NonEssential,NonEssential
MSMEG6788,MSMEG6788,NonEssential,NonEssential
MSMEG6789,MSMEG6789,NonEssential,NonEssential
MSMEG6790,MSMEG6790,NonEssential,NonEssential
MSMEG6791,MSMEG6791,NonEssential,NonEssential
MSMEG6792,MSMEG6792,NonEssential,NonEssential
MSMEG6793,MSMEG6793,NonEssential,NonEssential
MSMEG6794,MSMEG6794,NonEssential,NonEssential
MSMEG6795,MSMEG6795,NonEssential,NonEssential
MSMEG6796,MSMEG6796,NonEssential,NonEssential
MSMEG6797,MSMEG6797,NonEssential,NonEssential
MSMEG6798,rbsR,NonEssential,NonEssential
MSMEG6799,MSMEG6799,Uncertain,NonEssential
MSMEG6800,frcK,NonEssential,NonEssential
MSMEG6801,MSMEG6801,NonEssential,NonEssential
MSMEG6802,MSMEG6802,NonEssential,NonEssential
MSMEG6803,MSMEG6803,NonEssential,NonEssential
MSMEG6804,MSMEG6804,NonEssential,NonEssential
MSMEG6805,MSMEG6805,NonEssential,NonEssential
MSMEG6806,uvrA,NonEssential,NonEssential
MSMEG6807,MSMEG6807,NonEssential,NonEssential
MSMEG6808,MSMEG6808,NonEssential,NonEssential
MSMEG6809,cbbQ,NonEssential,NonEssential
MSMEG6810,MSMEG6810,Uncertain,NonEssential
MSMEG6811,MSMEG6811,NonEssential,NonEssential
MSMEG6812,MSMEG6812,Uncertain,NonEssential
MSMEG6813,MSMEG6813,NonEssential,NonEssential
MSMEG6814,MSMEG6814,NonEssential,NonEssential
MSMEG6815,MSMEG6815,NonEssential,NonEssential
MSMEG6816,MSMEG6816,NonEssential,NonEssential
MSMEG6817,MSMEG6817,NonEssential,NonEssential
